"ID_REF"	"GSM349848"	"GSM349849"	"GSM674836"	"GSM674837"	"GSM674839"	"GSM674840"	"GSM674842"	"GSM674843"	"GSM674845"	"GSM674846"
"COL4A2-AS1"	"4.00592998570599"	"3.51199949593864"	"3.8948695038112"	"3.90784089253772"	"3.49330621941239"	"4.20878504436894"	"3.72655528006684"	"3.57075277015999"	"3.55240549094654"	"3.58964264645825"
"COLCA1"	"5.90976410021627"	"5.9927753250796"	"6.03946345557857"	"6.03886091326818"	"6.0482856624697"	"6.05663997440584"	"5.8827659140677"	"5.86094465506995"	"5.78082798894986"	"5.78400121427392"
"COSMOC"	"3.23631248408895"	"3.41687810721712"	"3.42395121164008"	"3.43064592053905"	"3.34930913228641"	"3.29030373184866"	"3.24932701592521"	"3.25358488558442"	"3.18849430802593"	"3.32159122956267"
"COX10-AS1"	"4.87000904024697"	"4.76001170030773"	"4.32033503550416"	"5.21674744855726"	"4.24916326075027"	"5.21127168915971"	"4.62774024272623"	"5.31867854214183"	"4.31541248722496"	"5.08038504450412"
"CPB2-AS1"	"2.91468434369222"	"2.80459490160208"	"2.95495794230331"	"3.02181486661197"	"2.89643644174673"	"2.8357140218066"	"2.86653631249647"	"2.75710324410437"	"2.82000547934442"	"2.79688362755167"
"CPEB1-AS1"	"3.07004582750342"	"3.23777988841751"	"3.21523512664718"	"3.19505981088047"	"3.16785580868803"	"2.99824479354121"	"3.20029587148868"	"3.09144406475593"	"3.110702786751"	"3.27832041964284"
"CPEB2-DT"	"2.93818247679358"	"3.07031553316582"	"3.13468287422574"	"2.72624308206253"	"3.06255527458973"	"3.03300316429773"	"2.970830379433"	"3.03792305628981"	"3.04449215611965"	"2.88835369871693"
"CPNE8-AS1"	"3.94702612853562"	"4.17541456853815"	"4.32329039502014"	"4.30597815207271"	"3.89625737280328"	"4.03733242261245"	"3.9200932361318"	"4.0412746855994"	"3.98936669018675"	"4.05587175790002"
"CPS1-IT1"	"4.88484359114184"	"5.13149243844939"	"5.15092789957987"	"5.26537179929899"	"5.21943905714396"	"5.11758770996632"	"5.05288272242927"	"5.09745985002736"	"5.06590746316359"	"4.95969105028974"
"CPVL-AS1"	"4.71363610269685"	"4.51991368279482"	"4.57569616442404"	"4.70322828581544"	"4.62752776445927"	"4.37971859843856"	"4.58301790024867"	"4.4792502682993"	"4.48957983406262"	"4.60722927780952"
"CR382285.2"	"4.64869187950833"	"4.93826797906444"	"5.21664587996727"	"4.42872437832801"	"4.90888941155029"	"4.66546147307336"	"5.06835090945154"	"4.70823656956923"	"5.06991972965984"	"4.7661165305156"
"CR559946.1"	"5.08719071013089"	"5.35724370627025"	"4.95563170072411"	"5.20744553148017"	"4.65761850000963"	"5.70348693683497"	"4.70843853712556"	"5.14900911795196"	"4.8774362112189"	"5.32408718928789"
"CRAT37"	"2.69144550084877"	"2.60302628658721"	"2.73755883042291"	"2.57661494270499"	"2.57998415573992"	"2.77093780343005"	"2.60826597292398"	"2.60143854050515"	"2.59736138370449"	"2.62225373280987"
"CRIM1-DT"	"3.81720976497541"	"4.59036176449507"	"3.46015221086913"	"4.53825601118074"	"3.6986240244126"	"4.88782732462151"	"3.77805396949829"	"4.1675312007009"	"3.52302114474845"	"4.25266927539905"
"CRNDE"	"4.9842155453352"	"5.78913020566932"	"3.56036194100253"	"6.6682932248134"	"3.63498317103103"	"6.60189833021319"	"3.48319612338297"	"5.87163917709454"	"4.13902636640374"	"6.95672151224145"
"CRPPA-AS1"	"2.76658517099462"	"2.84690660509906"	"2.80124335967893"	"2.78546718619691"	"2.74441841928182"	"2.79355524180223"	"2.80102031207588"	"2.81330113915097"	"2.8445988250719"	"2.78799192409503"
"CRYZL2P-SEC16B"	"3.51540334479839"	"3.43541472651782"	"3.54065595094827"	"3.49689320955564"	"3.54695264965049"	"3.31464345477533"	"3.42256265171982"	"3.34387419539135"	"3.43686090646469"	"3.66679043806311"
"CSMD2-AS1"	"5.97213513866322"	"5.84351182781429"	"5.87008930805023"	"5.8692582411072"	"5.95256925544753"	"5.69095809043235"	"6.11725897186296"	"5.75752781131767"	"5.98450992718257"	"6.05062790496196"
"CSNK1G2-AS1"	"6.07165380106958"	"6.30584704350107"	"6.35665632713092"	"6.48411887131875"	"6.01280800282154"	"6.49575003522049"	"6.06630680415826"	"5.96527049355983"	"6.04839158221391"	"6.01280800282154"
"CSTF3-DT"	"5.61716810181855"	"5.84988032944096"	"5.83465320527797"	"5.47487348977462"	"5.69453233425867"	"5.76009355855893"	"5.70111454799766"	"5.55496761453104"	"5.50624744638249"	"5.48138778804339"
"CT62"	"3.32631050534011"	"3.47394933443549"	"3.55010491379501"	"3.63673995411522"	"3.38295334106251"	"3.59244741677104"	"3.31620595587875"	"3.20118994464756"	"3.02156226067542"	"3.31274926738159"
"CT66"	"3.17932850699659"	"3.30258298905916"	"3.15117073686369"	"3.10520070362416"	"3.4152371783881"	"3.29356616746828"	"3.20118430475997"	"3.21908612300003"	"3.27009760221449"	"3.17839777480533"
"CT69"	"3.68828003946582"	"3.75928995891637"	"3.71488999458465"	"3.83478174810114"	"3.92809796344416"	"3.52308586062809"	"3.63721363479732"	"3.6613289393579"	"3.70260249216849"	"3.7040826246723"
"CTBP1-AS"	"4.63925655520151"	"4.47429429981009"	"4.52296659084656"	"4.64164641419533"	"4.57227361440386"	"4.76151640593101"	"4.57227361440386"	"4.49599917551112"	"4.53357229328469"	"4.54728194680878"
"CTBP1-DT"	"6.09099896494204"	"6.21488984146453"	"6.27066896342812"	"6.40597655031346"	"6.10787296457274"	"6.2750833380746"	"6.04031297616767"	"5.73072511787934"	"5.89693780055682"	"6.16653952047569"
"CTC-338M12.4"	"6.38418623502853"	"6.50233621414228"	"6.33689820375745"	"6.41781345271911"	"6.13544536441059"	"6.66498372578347"	"6.55651044771381"	"6.45033676682657"	"6.25018193092566"	"6.56581908981293"
"CTD-2194D22.4"	"2.90847101416452"	"2.86288807519112"	"3.23667147682349"	"2.87368596100362"	"2.90344429177207"	"2.87713919288308"	"2.84001724698255"	"2.80283477325473"	"2.87368596100362"	"2.59040578886618"
"CTD-2297D10.2"	"3.67218938563529"	"3.7158696272071"	"3.68080597338466"	"3.78167671236524"	"3.86333419910612"	"3.82151503044718"	"3.52632034546668"	"3.65639920877907"	"3.48522397850218"	"3.72422547187959"
"CTD-2350J17.1"	"3.32749869975325"	"3.09452493397239"	"3.35439476838172"	"3.24655679874817"	"3.16494976799399"	"3.18584040438468"	"3.4113163506046"	"3.10391709977975"	"3.11582473154301"	"3.23130005658791"
"CTD-3080P12.3"	"3.20973692197785"	"3.17727034402739"	"3.15105039643763"	"3.18629229707117"	"3.12800395698615"	"3.33124617668216"	"3.05559915083673"	"3.23350057406013"	"3.0715599002649"	"3.367529242894"
"CTNNA2-AS1"	"2.64759218813895"	"2.76550706606047"	"2.90498834019203"	"2.70600697832107"	"2.69464679814003"	"2.64140130234474"	"2.55650559483176"	"2.78191711680955"	"2.72966916091334"	"2.54199077391615"
"CU633906.5"	"3.42243593817687"	"3.60906701046036"	"3.58741160109003"	"3.6304736195386"	"3.35864725626624"	"3.74625364906282"	"3.45760912997191"	"3.44058138250134"	"3.41326387965222"	"3.57816400268469"
"CU634019.5"	"5.01943427371109"	"4.65516075053047"	"3.60225129043619"	"5.81205588882668"	"3.48770979250736"	"5.2318516355591"	"3.69242871891168"	"6.31191823921733"	"3.64159897855499"	"5.23799586338394"
"CU638689.4"	"4.53079598507817"	"4.59963307001425"	"4.30826373962258"	"4.66948069083736"	"4.50986236420506"	"4.65362113144768"	"4.20987471398274"	"4.41465834354384"	"4.21795240692945"	"4.52469457698151"
"CXXC4-AS1"	"6.22806535750233"	"6.42456368640436"	"6.934646581489"	"6.64293329617821"	"6.34215680157831"	"5.85971822323441"	"6.50431524521859"	"5.8160007583615"	"6.72726462679574"	"6.30671483744752"
"CYB561D2"	"5.40374758078089"	"5.82548812662904"	"5.60126836763817"	"5.47293078117578"	"5.71539119604999"	"5.5593768757762"	"5.93548358932888"	"5.67705967066848"	"5.78777649955879"	"5.12213970385513"
"CYMP-AS1"	"5.55560005571327"	"5.47337533242544"	"5.68423856519821"	"5.67837720362125"	"5.69217442116077"	"5.58976992141344"	"5.46890512256782"	"5.46613937347254"	"5.59657085287584"	"5.53198894864732"
"CYP1B1-AS1"	"3.57671256012051"	"3.60437291238746"	"3.5291841554242"	"3.7956501136228"	"3.56583158554675"	"3.84304065704016"	"3.36157108845709"	"3.48818282926412"	"3.46730223123315"	"3.61499310922556"
"CYP4F26P"	"4.57561463468961"	"4.49042218680418"	"4.49870977084595"	"4.5435495005592"	"4.59271776753242"	"4.53227632436138"	"4.63943330248509"	"4.4784817012884"	"4.59424001759665"	"4.49327496597654"
"CYP51A1-AS1"	"3.01197675586075"	"3.29416596585377"	"3.32527557988894"	"3.03163738290175"	"3.21627191171207"	"3.22857606315208"	"3.22496741652432"	"3.09741444961319"	"3.12458812572064"	"3.04318253990918"
"D21S2088E"	"3.89800293075801"	"3.82763363141367"	"3.86056742361044"	"3.89035341635218"	"4.02120964413462"	"3.79644933783309"	"3.83658706115446"	"3.65773356795407"	"4.07259353320517"	"3.69331777816358"
"DAAM2-AS1"	"3.34271120367322"	"3.18859995583274"	"3.2662777728047"	"3.21274271433247"	"3.29967933204334"	"3.31763732937697"	"3.12904965331131"	"3.36043712745827"	"3.26106579382577"	"3.13367392161058"
"DAB1-AS1"	"3.63995310732681"	"3.86918309972038"	"4.07021461522672"	"3.72446947995124"	"3.93830148269868"	"3.68774478863031"	"3.83513829357988"	"3.64505564521078"	"3.66199933076131"	"3.89415272366956"
"DACT3-AS1"	"4.29664434227223"	"4.62993471137374"	"4.69249676784134"	"4.89502884095884"	"4.60403463421095"	"4.38229547144955"	"4.16576197662308"	"4.32926585474372"	"4.44053625931114"	"4.31215843446889"
"DANCR"	"8.39609982507279"	"8.86984312767983"	"8.92361401619736"	"8.28499661886232"	"8.75399419957559"	"8.92801692680072"	"8.85002422942065"	"7.84631812112191"	"8.4948576953045"	"8.61342617188405"
"DANT2"	"3.21351327130541"	"3.4597255303988"	"3.36407375491064"	"3.30423119779932"	"3.38543361704158"	"3.39968823245144"	"3.59095502128747"	"3.07367245517465"	"3.2672756709857"	"3.36691226155882"
"DAOA-AS1"	"3.33304362613393"	"3.25699485718367"	"3.30469502814046"	"3.36214479174507"	"3.41332952176891"	"3.19109423346776"	"3.42678211215913"	"3.18499865082675"	"3.0942099304484"	"3.30791199638181"
"DAPK1-IT1"	"3.94575234703662"	"4.16940520347112"	"4.02870349230079"	"4.17222909518919"	"3.86614244682171"	"3.70894184823447"	"4.5570642474522"	"3.93132829630582"	"4.1564431205057"	"3.94252497437837"
"DARS1-AS1"	"4.47758548812818"	"4.9550312128767"	"4.73757359588427"	"4.78382617036216"	"4.48919150717261"	"4.74881273806637"	"4.56448667104122"	"4.69542473713466"	"4.63678104406246"	"4.61200172349524"
"DBET"	"6.84597915534426"	"6.72400321181876"	"6.85662038911522"	"7.11421941805775"	"6.89589042280275"	"6.98647135396196"	"6.55757132850702"	"6.4229834528128"	"6.63007325613417"	"6.68194288202742"
"DBH-AS1"	"4.77369923930625"	"4.75018159656426"	"4.78857966579411"	"4.68258958609919"	"4.7622000322783"	"4.97006092594224"	"4.78161102959949"	"4.58347822847472"	"4.61664594611505"	"4.61227738388169"
"DCST1-AS1"	"4.97339316962496"	"4.68434391590594"	"4.51457392121959"	"5.11856692517695"	"4.8697097497125"	"5.08999420590842"	"4.54938547963845"	"4.88548296938245"	"4.64377379220027"	"4.79893557874857"
"DCTN1-AS1"	"2.78846242405575"	"2.76742568685393"	"2.64806993904713"	"2.8140823418483"	"2.95716841867401"	"2.82144715169305"	"2.83762428626381"	"2.71670020124356"	"2.80909431680129"	"2.75794623411055"
"DDC-AS1"	"3.8360358766134"	"3.83742867986841"	"3.72008735314849"	"3.7721219251232"	"3.95436205520435"	"3.77826672109065"	"4.07290859298415"	"3.60742606052586"	"3.84312204777297"	"3.80337180537355"
"DDN-AS1"	"7.99044453197535"	"8.51946831297315"	"8.58597241672053"	"7.75630371535222"	"8.29135514298966"	"8.2821355686627"	"8.67843045833794"	"7.89028717359947"	"8.63522490273529"	"8.3447305151845"
"DDR1-DT"	"4.86361455533852"	"4.58122587594705"	"4.74676982095222"	"4.70016246728789"	"4.74924311551845"	"4.99801329362526"	"4.70818870047108"	"4.78627741302412"	"4.86948021666382"	"4.66928798782534"
"DDX11-AS1"	"2.57084659511291"	"2.9610958025026"	"2.9453896686257"	"2.72854472198008"	"2.65989100807304"	"2.78407164733942"	"2.711918235476"	"2.81913526786063"	"2.48496536152804"	"2.76276270452945"
"DDX59-AS1"	"3.05833440523055"	"3.17695605142056"	"3.3159934872036"	"3.13389304636211"	"3.02332961802291"	"3.04686665495744"	"3.28841542458545"	"2.80939896462052"	"3.09501986278604"	"3.14631422211398"
"DELEC1"	"3.1954187398466"	"3.11852404066618"	"2.99650019200198"	"3.22641782933243"	"3.35187297154558"	"3.28479701484872"	"3.16170752207662"	"2.94472723725419"	"3.09750975850955"	"3.16512981106481"
"DENND5B-AS1"	"6.30345555688687"	"8.1479589284353"	"4.92168915015257"	"8.45283144954651"	"5.1581247572528"	"7.47268995224681"	"5.18840521647106"	"11.0329025840096"	"5.61476412544361"	"6.83125082524608"
"DEPDC1-AS1"	"2.94407440013684"	"2.78378456410584"	"2.71776683002222"	"3.42039564959235"	"2.59975887350929"	"2.83071188980007"	"2.63788618948276"	"2.656438769838"	"2.81126419090099"	"3.08051254773381"
"DGCR11"	"4.95051997588388"	"5.14597214748133"	"5.14185368738472"	"4.88512727389264"	"4.93607899324944"	"5.23034036691823"	"4.66470613060583"	"4.7527755482382"	"4.84469854000285"	"4.97527880218999"
"DGCR5"	"4.92207154762484"	"5.09304447157364"	"5.0006505253952"	"5.19642512111605"	"5.03620004754352"	"5.07497593264096"	"4.97403215858069"	"4.99538612347959"	"4.91184917606485"	"5.02778069067223"
"DGUOK-AS1"	"9.08212464007047"	"9.37231057790598"	"9.1325907137932"	"8.93024165904639"	"9.03940957177383"	"9.62601189499328"	"9.01404033884592"	"9.066382129732"	"9.01653488109315"	"9.38786839141946"
"DHCR24-DT"	"4.59763540783077"	"4.69547287274142"	"4.57401289471751"	"4.73766006135158"	"4.85522002537085"	"4.69347458144902"	"4.58347628257177"	"4.6353660042545"	"4.9021341856124"	"4.56951186885618"
"DHDDS-AS1"	"4.31449173706415"	"4.07749098564233"	"4.36054222858346"	"4.49088579606366"	"4.2252380354037"	"4.23688375757973"	"4.03400470131994"	"3.93141634821909"	"4.14471284020172"	"3.92598390087066"
"DHRS4-AS1"	"5.88921940518174"	"5.75184717533144"	"5.74062219556761"	"5.86226181918851"	"5.790722837294"	"6.17433514284688"	"5.67769737365125"	"5.52289271335527"	"5.65365192813574"	"5.81346204934227"
"DIAPH1-AS1"	"3.46906090180914"	"3.65607805773979"	"3.61514283137005"	"3.58121818450627"	"3.38265147640772"	"3.5650911078317"	"3.53925600081711"	"3.59932070459908"	"3.59592244454752"	"3.50797319872366"
"DIAPH2-AS1"	"3.45104650736483"	"3.18855819750883"	"3.36700226058844"	"3.48648448264407"	"3.28445538191659"	"3.35042824338651"	"3.17205577930024"	"3.283628611389"	"3.3157018883946"	"3.34809252340273"
"DIAPH3-AS1"	"4.47916985178898"	"4.39672493064085"	"4.38086608605372"	"4.55423955783445"	"4.46778223313928"	"4.56865134585384"	"4.51864860712412"	"4.45850845380846"	"4.42433430452026"	"4.47242863682027"
"DICER1-AS1"	"4.20239063681309"	"4.04894245923972"	"4.19665440393738"	"4.18472632123366"	"3.93999001522828"	"4.28663380148095"	"4.12774514584946"	"4.14961891270257"	"3.78054671375526"	"4.12111416191837"
"DIO2-AS1"	"4.01553216773649"	"4.02497482418393"	"4.08994374473478"	"4.36837192146636"	"3.83447074593412"	"3.98391111144231"	"4.15264494157893"	"4.02610219933384"	"4.03567714013294"	"4.11838840767873"
"DIO3OS"	"4.55521043718154"	"4.66337341728119"	"4.7340221067105"	"4.79309387647592"	"4.57393826087146"	"4.60395438992401"	"4.54100227920872"	"4.65515239876891"	"4.51694871986493"	"4.70582937271531"
"DIP2C-AS1"	"3.39365412759186"	"3.50227135545256"	"3.54441773903916"	"3.51686824133674"	"3.41396547767664"	"3.56592868370541"	"3.3636728164864"	"3.44876876866406"	"3.29725352259082"	"3.31403993240898"
"DIRC1"	"2.7080934010141"	"2.54854885937373"	"2.78575541999224"	"2.83246448140072"	"2.67532251796723"	"2.6483922330595"	"2.57799225560128"	"2.39326255304376"	"2.54161645669712"	"2.58882160116516"
"DIRC3"	"4.92392225099612"	"5.1809940726223"	"5.27934287265767"	"5.25897007995945"	"4.9989287274101"	"4.6243719995103"	"5.0401608886327"	"4.99255419549744"	"4.88155599246799"	"5.08586050303419"
"DKFZP434A062"	"6.08079754679536"	"5.89821408118696"	"6.06088515056495"	"6.26871307614802"	"5.94410232535625"	"6.03104244647711"	"5.87054349500708"	"5.78323627020813"	"5.85824080345153"	"5.83073725263832"
"DKFZP434H168"	"4.45862419225019"	"4.24561336775026"	"4.3788199417868"	"4.34420068019652"	"4.39892821415067"	"4.56719457763167"	"4.37560334132374"	"4.28006704074974"	"4.40690431071704"	"4.37095108573955"
"DLEU1"	"4.66230483213394"	"4.87815379884123"	"4.66544618066191"	"4.94490629285982"	"4.62212823901452"	"4.93617660613463"	"4.60764778060639"	"4.91606687818673"	"4.52400949495182"	"4.87481114003657"
"DLEU2"	"4.92338723519478"	"4.74020342249709"	"4.58637078857193"	"4.79346926254396"	"4.68875393267242"	"4.73162994726976"	"4.80242183880214"	"5.27210916566339"	"4.86835423132794"	"4.80089224551617"
"DLG1-AS1"	"3.17292641342051"	"3.36529242214214"	"3.25662827239855"	"3.3387531656205"	"3.33890845729861"	"3.23620239601968"	"3.42467408456086"	"3.26986623610942"	"3.21790680204442"	"3.34272414697148"
"DLG3-AS1"	"5.65473313177693"	"5.84339024435348"	"5.90567601189466"	"6.03625244616962"	"5.98033763504309"	"6.02063406420297"	"5.69546450636907"	"5.79397483197521"	"5.51520621664951"	"5.74417250472531"
"DLG5-AS1"	"5.13934686291218"	"5.23133009741435"	"5.33746303958007"	"5.35723457977624"	"5.06372146509344"	"5.19296461176558"	"5.12825189896064"	"5.06929744316373"	"5.22644937175519"	"5.15280613612322"
"DLGAP1-AS1"	"7.44232081711367"	"7.8893542073469"	"7.89922735079476"	"7.71612577338103"	"7.88578219748972"	"7.97555382521924"	"7.87400164056195"	"6.95181489056166"	"7.45169896446026"	"7.21336420528167"
"DLGAP1-AS2"	"4.65433872981246"	"4.98135961797376"	"4.95034250853406"	"4.84394480851745"	"4.81860398648842"	"5.07863847637013"	"4.98879450045441"	"4.40923122947395"	"4.788572740843"	"4.66933092796246"
"DLGAP1-AS3"	"2.98158170321853"	"3.22311955798612"	"3.15265055603088"	"2.9985312126356"	"3.14567209133328"	"3.2397988031395"	"3.05646568620741"	"3.09322818628234"	"3.0169548577702"	"3.13856529162955"
"DLGAP2-AS1"	"4.09661956808658"	"4.249024260023"	"4.07051981863975"	"4.29654208256724"	"4.20055922080521"	"4.25013329638871"	"4.25533518560461"	"3.99573278685056"	"4.14757294264886"	"4.08734485703246"
"DLGAP4-AS1"	"5.96852716268829"	"6.06018395019013"	"6.10427842447987"	"5.97058465789476"	"5.96008781233514"	"5.9772924336456"	"6.06787840309307"	"5.96073959611423"	"6.06744724699583"	"6.02933806622097"
"DLX6-AS1"	"3.26962408470192"	"3.30254231320891"	"3.2466121276316"	"3.57831780011247"	"3.29789892148674"	"3.11536371827829"	"3.39564890740931"	"3.0476060676534"	"3.239135732987"	"3.22556919757621"
"DM1-AS"	"5.41434762479622"	"5.42656860881767"	"5.54635523340506"	"5.38434594531106"	"5.51871668669479"	"5.48220026708368"	"5.24318856540801"	"5.27511905926697"	"5.2667569165926"	"5.49559690716611"
"DNAAF4-CCPG1"	"6.02662838001806"	"6.04538880425366"	"6.15957116082121"	"6.14185605901976"	"6.13344640737805"	"6.01831591399172"	"5.98930886441528"	"5.38552554268087"	"6.0998616474253"	"6.02697687214577"
"DNAH10OS"	"4.48117888737273"	"4.74685339740571"	"4.87887905943752"	"4.95387933269557"	"4.68867107210361"	"4.27677177927998"	"4.66656520485822"	"4.6059658340469"	"4.61412057681021"	"4.57930159353891"
"DNAH17-AS1"	"4.77113569076447"	"4.38438319696781"	"4.79171513844217"	"4.46677328902533"	"4.69399161740664"	"4.49929981071493"	"4.59043034619184"	"4.43379591395082"	"4.77968882173509"	"4.71193573830019"
"DNAJB8-AS1"	"3.34774898161183"	"3.14144270534693"	"3.26320000738037"	"3.55533173583317"	"3.2121403357995"	"3.26807000380757"	"3.27053058580505"	"3.04800405431026"	"3.1303971875751"	"3.1603857082755"
"DNAJC27-AS1"	"3.58963823380565"	"3.82008523654293"	"3.76745950382117"	"3.66627667482781"	"3.78524129718187"	"3.68345537640149"	"3.71402619101441"	"3.40418293646878"	"3.67797011935782"	"3.577266276209"
"DNAJC3-DT"	"3.71628173345957"	"3.69136800356157"	"3.67263693991798"	"3.91472656678665"	"3.63543741388149"	"3.56853262953368"	"3.66820012727578"	"3.80339542979128"	"3.55904992505576"	"3.72549030221631"
"DNAJC9-AS1"	"5.26808635559074"	"5.44215241335428"	"5.2643358894667"	"5.35133251359863"	"5.17941901595932"	"5.51221387637605"	"5.42437002060739"	"5.40367358535145"	"5.03601117991169"	"5.5745088972488"
"DNM1P35"	"4.59043541948442"	"4.30933578157098"	"4.35759294363209"	"4.48442811573489"	"4.48785249449347"	"4.64859139885999"	"4.39262271767439"	"4.26965713615949"	"4.25888372075719"	"4.28099421076814"
"DNM1P41"	"4.75935295168178"	"5.01916602984686"	"4.94491032395626"	"4.98458018201977"	"4.93587792651206"	"5.12786090754273"	"4.74044977087241"	"4.75883492254735"	"4.52496899174614"	"4.76831734583347"
"DNM3OS"	"3.13793486656025"	"3.12016657381431"	"3.16713909695872"	"3.12470530880601"	"3.20745514802547"	"3.19069761338578"	"3.06769590958053"	"3.18875972840642"	"2.99808029091925"	"3.13986832255239"
"DNMBP-AS1"	"2.6760224098955"	"2.94513123554391"	"2.73824442242695"	"2.78062213042713"	"3.05170269047284"	"2.7591777083844"	"2.66171938065855"	"2.78823595353563"	"2.70126914695917"	"3.00589320640829"
"DNMT3L-AS1"	"3.95663902387695"	"4.27981173979378"	"4.18549183606104"	"4.11920690645707"	"4.31743515263071"	"4.26840761308112"	"3.93540554327685"	"4.01188999799413"	"3.95988115949556"	"4.03846919714659"
"DOCK4-AS1"	"3.29552733354343"	"3.47224607806636"	"3.40361286497466"	"3.39117755080944"	"3.41237628046902"	"3.35162166762429"	"3.37881622065696"	"3.37507537333996"	"3.32804779401266"	"3.59126732687777"
"DOCK8-AS1"	"4.32896123658654"	"4.23094514745822"	"4.17548576660315"	"4.44549674897706"	"3.94320567389473"	"4.62109211292923"	"4.05120049100507"	"3.81377881250704"	"3.95111199349554"	"4.35903311516779"
"DOCK9-DT"	"4.65445190028293"	"4.81636498076107"	"4.95021658096077"	"4.76732425816449"	"4.77369926932638"	"4.74667180722061"	"4.69753613950005"	"4.56019830982549"	"4.8633925304691"	"4.65812265376314"
"DPH6-DT"	"2.7394658328938"	"2.66766745151358"	"2.68501227961458"	"2.61405272201193"	"2.77841788562518"	"2.86829976704568"	"2.52457471533054"	"2.78439865549187"	"2.51164386104302"	"2.82569240804258"
"DPP10-AS1"	"4.1023848298718"	"3.91345162863653"	"3.91933949421483"	"3.89649136680818"	"4.07519427045363"	"4.25441742322575"	"3.96537222198738"	"3.95608108997107"	"4.02830922923768"	"4.12265529864447"
"DPP10-AS3"	"3.33146624287786"	"3.33138247364702"	"3.44767699112575"	"3.39366947886729"	"3.53635516014737"	"3.22395985271261"	"3.29373424456104"	"3.12463828476855"	"3.51034174135328"	"3.23232674759642"
"DPP9-AS1"	"4.31947920122513"	"4.69895389618683"	"4.60555906587645"	"4.38696042345123"	"4.50360979072272"	"4.44282461267562"	"4.2378292806609"	"4.39351748268403"	"4.15648991703351"	"4.19952146903151"
"DRAIC"	"4.60900137955732"	"4.66713751190342"	"4.65921609002803"	"4.83816078617109"	"4.58003266476763"	"4.68401119131448"	"4.60649086262208"	"4.52443837390226"	"4.55535944342506"	"4.62023469125833"
"DSCAM-AS1"	"3.6294493086912"	"3.8820217478616"	"3.74746258082807"	"3.7592427216858"	"3.85016242400437"	"3.67518855085657"	"3.76822314237231"	"3.58119809528504"	"3.81281601036457"	"3.69720858074875"
"DSCR10"	"5.31506963693172"	"5.35351710403473"	"5.39498773141631"	"5.56381239322816"	"5.52793771724474"	"5.41535685872443"	"5.26743692156215"	"5.08347947511952"	"5.25084278706065"	"5.27169164683686"
"DSCR4"	"5.92985577980885"	"5.8714416109071"	"6.08790585803334"	"6.01108853821698"	"6.09991121834133"	"5.87198776755612"	"5.76887551393107"	"5.76597945443137"	"5.82026865309895"	"5.9185814939695"
"DSCR8"	"4.51591344682396"	"4.48880146094873"	"4.47983266002766"	"4.64041662102905"	"4.49198420404574"	"4.39263506804596"	"4.33487462208893"	"4.42185749858646"	"4.60855189583495"	"4.5481076583432"
"DSCR9"	"5.82576136981393"	"6.01349356368296"	"6.15756905478216"	"6.27025731471321"	"5.6196401371582"	"5.9572171176627"	"5.79953864778069"	"5.87528484048542"	"5.84453423701439"	"5.78641867972452"
"DSG2-AS1"	"3.76024411109674"	"3.62497071889792"	"3.77303519240329"	"3.73954534593813"	"3.71918491011531"	"3.73816461304059"	"3.73820109273268"	"3.61873808425214"	"3.76942199009704"	"3.66411467202714"
"DTD1-AS1"	"3.85246321612176"	"4.13938396846755"	"4.13018862822108"	"3.98139072631484"	"4.23910211527544"	"4.05642926055583"	"3.86127862808702"	"3.86897697882621"	"3.96400699701482"	"3.94312244063448"
"DTX2P1-UPK3BP1-PMS2P11"	"7.22064981996586"	"7.43406783418599"	"7.16698473676964"	"7.30851115909585"	"7.28971956172804"	"7.59209868509595"	"7.22409633337406"	"7.34412309357517"	"7.09661989185376"	"7.48591936665443"
"DUBR"	"5.18327214112205"	"4.98195525889181"	"5.02403808713019"	"5.12893685843382"	"4.97375599023913"	"5.18037256868267"	"4.88045245432311"	"5.0119583001725"	"4.93540453965011"	"5.19309015455461"
"DUXAP8"	"4.163781758581"	"3.89962319088511"	"4.01280631272341"	"3.99087505911899"	"3.8856563584125"	"3.87615050374396"	"4.19385252147309"	"4.07303503677871"	"4.16260901978864"	"3.97128106418686"
"DYRK3-AS1"	"3.41456643910644"	"3.32252892028402"	"3.44734308980758"	"3.43246681161914"	"3.30049767240759"	"3.46540076372923"	"3.33439767669772"	"3.30308715830414"	"3.310304005281"	"3.39261101951451"
"EBLN3P"	"8.87355828215221"	"8.54365515653511"	"8.84611942730135"	"8.32084123135908"	"8.98551199551668"	"8.13029942928452"	"9.09601673563961"	"8.71256057039157"	"8.93695705036922"	"8.4188878329079"
"ECI2-DT"	"3.91063530925508"	"4.11518670027162"	"4.06100488774583"	"3.94272989208737"	"4.17044260356206"	"4.01894911211988"	"3.9091077231363"	"3.94106725778216"	"4.01386732503004"	"4.09513937824642"
"EDIL3-DT"	"4.82518568397549"	"4.64209135644542"	"4.83114817509163"	"4.84773237949658"	"4.58346229099452"	"4.88067167443909"	"4.44880334696929"	"4.54465643522809"	"4.40727049192819"	"4.67545377940926"
"EDRF1-DT"	"3.16387819232816"	"3.4083098221034"	"3.18237419420165"	"3.34767253610667"	"3.22224540103341"	"3.33597336742892"	"3.4184240102382"	"3.2579813561842"	"3.24164701909186"	"3.39121326905763"
