"ID_REF"	"GSM573357"	"GSM573358"	"GSM573359"	"GSM158184"	"GSM158186"	"GSM158187"
"AC002094.1"	"7.09646113081327"	"7.26716102651214"	"7.30846040402877"	"7.2942982171224"	"7.14247154992202"	"7.22394264500267"
"AC002094.2"	"7.72876424719098"	"7.66917495297546"	"7.88916496936789"	"7.87513497523325"	"7.60336645771704"	"7.80158778687531"
"AC002116.1"	"6.38671059107331"	"6.45464673601847"	"6.43832781855079"	"6.32482437205239"	"6.49267042594774"	"6.45722626251003"
"AC002310.1"	"4.57666456309739"	"4.27495600030271"	"4.27959259798859"	"4.25544801803161"	"4.38941393443352"	"4.48492836889454"
"AC002310.2"	"4.01952776556721"	"4.15222613225347"	"4.00123564532748"	"4.14237600559791"	"3.97436939068885"	"4.0651664627893"
"AC002347.2"	"6.45265498487527"	"6.52074892776146"	"6.49161354278482"	"6.43083452052804"	"6.5723524391728"	"6.45626273604443"
"AC002398.1"	"4.34205661786078"	"4.25234667634096"	"4.33193663799889"	"4.4101271833389"	"4.27787335705831"	"4.25737979366583"
"AC002398.2"	"4.37422309225924"	"4.24729720531451"	"4.52277819117283"	"4.56244221569209"	"4.24647183504613"	"4.33430411707403"
"AC002463.1"	"2.68867397039442"	"2.41764085084428"	"2.38254579778053"	"2.50800196939236"	"2.52698107224814"	"2.44111989892508"
"AC002464.1"	"3.30942214868579"	"3.22125163113326"	"3.18351595948959"	"3.37588812330776"	"3.11124239266553"	"3.2195376992662"
