"ID_REF"	"GSM710979"	"GSM711481"	"GSM711685"	"GSM711687"	"GSM1209565"	"GSM1209567"	"GSM1209571"
"AC008966.1"	"3.66343018723879"	"3.86337642078045"	"3.64151025624302"	"3.81216050493967"	"3.83264770197739"	"3.78315404147154"	"3.59661480187818"
"AC008966.2"	"4.8918981237792"	"5.10110839104973"	"4.86381975811389"	"5.27826580045309"	"4.87941250686936"	"5.0059766177438"	"5.16931347406287"
"AC008969.1"	"5.4207163071147"	"5.31739777577808"	"5.53239050584571"	"5.56789425167393"	"5.50918111547597"	"5.56123233552081"	"5.29748748609373"
"AC008982.2"	"11.5901603086115"	"11.0547815145911"	"10.9117584414582"	"10.8030106981487"	"11.0006748592268"	"11.0440678748231"	"11.1817068740444"
"AC009019.1"	"6.9375813579683"	"6.87570241699343"	"7.06104810058074"	"7.20785143700041"	"7.16063260769766"	"6.99890934810876"	"6.81585890193986"
"AC009019.2"	"8.07869528614101"	"7.65495894986264"	"7.78515217233723"	"7.61670400256323"	"7.66040533996004"	"7.87764995551148"	"7.76835669715034"
"AC009034.1"	"6.99505814864893"	"6.96722105785343"	"6.94432133002843"	"6.60624147485083"	"6.95269450025161"	"6.79713570245291"	"6.85628508893928"
"AC009041.3"	"5.95082443756441"	"5.82395546281921"	"6.05238260399601"	"6.19698779398355"	"5.96678681880079"	"6.06634542059233"	"6.0203239738196"
"AC009052.1"	"8.35761631601349"	"8.41585669214883"	"8.56404996240983"	"8.62867757334027"	"8.74599223994073"	"8.35152389229076"	"8.25884421928899"
"AC009054.1"	"6.31096280647767"	"5.60893998423353"	"5.62175249999812"	"5.61996819194692"	"5.69989732317026"	"5.7654972596757"	"5.74181491915636"
"AC009060.1"	"6.37924231448292"	"6.08945667246922"	"6.09754728745661"	"6.00871136597316"	"5.89781182565375"	"6.22624129861268"	"6.26056534898516"
"AC009061.2"	"5.05831138608188"	"4.9879323160149"	"4.93583375784432"	"4.73367634005944"	"4.96208746296629"	"4.7714888004644"	"5.09165346386157"
"AC009063.1"	"3.31847154214982"	"3.37624391881362"	"3.38452226406386"	"3.37707527088361"	"3.36644095159439"	"3.32210133639034"	"3.43302244108026"
"AC009065.6"	"4.79413570328851"	"4.84303864781034"	"4.71190680705307"	"4.95655408944663"	"4.73665210104838"	"5.09638821070151"	"4.65742840496782"
"AC009065.7"	"6.12239971532955"	"6.14062590928339"	"6.20851577400157"	"6.07966811689626"	"6.03082278524522"	"6.44525300931922"	"5.89138629878941"
"AC009078.3"	"3.97924520407312"	"3.94319423390672"	"4.06790384108892"	"3.98425911158684"	"3.96788783983184"	"4.02818984525376"	"4.03304946625486"
"AC009084.1"	"7.09931398097936"	"7.32401963755582"	"7.30328901298199"	"7.22780717927711"	"7.33350550420134"	"7.28577780566098"	"7.01826204860985"
"AC009084.2"	"9.24131208311637"	"9.20377627760443"	"9.27574200417677"	"9.2397080055511"	"9.23958217434759"	"9.34177036905314"	"9.19399614925858"
"AC009084.3"	"7.28310485408795"	"7.49501402257993"	"7.55614699550332"	"7.38708200396025"	"7.437819486103"	"7.59905051833302"	"7.10761323618217"
"AC009086.2"	"6.96030472976478"	"6.88683427929722"	"6.99954666021052"	"7.08704384600473"	"6.97040117267427"	"6.96281164817754"	"7.04786157000319"
"AC009087.1"	"7.91342278216341"	"8.04208812181528"	"7.93816305722554"	"7.79557024257092"	"8.01561107896958"	"7.76128315507452"	"7.92545333857407"
"AC009088.1"	"5.05425795631427"	"4.87318411812941"	"5.03722131029877"	"4.63491202249489"	"4.82250107189168"	"5.01601476934616"	"4.83751358414508"
"AC009088.2"	"7.4855952757823"	"7.50915266513645"	"7.60393385406564"	"7.76560666271663"	"7.7539159493022"	"7.55393844075772"	"7.35963156372858"
"AC009088.3"	"4.27113301649916"	"4.05549575639351"	"4.23409221732577"	"4.26894157515144"	"4.12467255317001"	"4.33786604445446"	"4.15260856783576"
"AC009090.3"	"4.38530293717858"	"4.42417063909435"	"4.29285385620107"	"4.07643773215519"	"4.13715374714102"	"4.35193635298034"	"4.4169795905191"
"AC009093.1"	"4.76475583245153"	"4.53217388487185"	"4.85067799120532"	"4.82941501096487"	"4.73369949441163"	"4.85872472898191"	"4.68443363876944"
"AC009093.11"	"5.8323180251549"	"5.53345691792473"	"5.84709417170312"	"5.61847967511497"	"5.65099294047306"	"5.76307127759038"	"5.60946170639748"
"AC009093.2"	"3.88903038768501"	"3.97373162105699"	"4.12433749471194"	"4.21295558156487"	"4.03634728790989"	"4.20455842304279"	"3.91158805479445"
"AC009097.2"	"5.47207250638443"	"5.72942316200252"	"5.30344803747053"	"5.57020262646786"	"5.30293844681352"	"5.72246744728013"	"5.59101446288674"
"AC009107.2"	"8.77162918674733"	"8.794869748274"	"8.79468452159021"	"8.84748978548162"	"8.85802916278486"	"8.7442928921965"	"8.63959554967933"
"AC009108.4"	"4.31974801080311"	"4.78004896304509"	"4.6898978325366"	"4.54176661677462"	"4.44531117187833"	"4.74491116818013"	"4.53357891417743"
"AC009113.1"	"5.02466373942211"	"5.13659501407812"	"4.84170605558175"	"5.06593975430077"	"5.20814949223193"	"4.85883340444446"	"4.84921682423829"
"AC009113.2"	"5.69863201683614"	"5.19666827615519"	"5.65437115392884"	"5.62768648969651"	"5.6483835597116"	"5.26244066369815"	"5.60704921868619"
"AC009118.3"	"10.1356702253251"	"10.2168613539749"	"10.1841047193594"	"10.3260645291883"	"10.2314798450543"	"10.2857716632039"	"10.1057891648369"
"AC009119.1"	"3.27237974801451"	"3.13543086977405"	"3.30281720046271"	"3.29080127339673"	"3.21181991342187"	"3.26276262511576"	"3.29153595178198"
"AC009120.2"	"7.59105221790091"	"7.57380089261041"	"7.70648370939004"	"7.55200730506215"	"7.6207231347208"	"7.62770374059147"	"7.5021871665552"
"AC009121.2"	"4.60893944976248"	"4.97781912785037"	"4.89050282715686"	"4.87604309428561"	"4.99183154137598"	"4.72145609040685"	"4.7678782829473"
"AC009123.1"	"7.02402281541124"	"6.86891317118805"	"6.84301117398057"	"6.83509663558876"	"6.79748196552181"	"7.05686858249574"	"6.85791972276473"
"AC009126.1"	"5.05510894525593"	"5.18556853422033"	"4.9973648937765"	"5.06407298099322"	"5.13906999640641"	"5.07772414372018"	"5.05849394597331"
"AC009133.1"	"5.825283004022"	"6.01424003497312"	"6.05743409259624"	"5.78143225769952"	"5.96110327398359"	"6.09720441971666"	"5.70449580221312"
"AC009133.2"	"4.75651591259667"	"4.74773461376061"	"4.84734929725623"	"4.9820269559537"	"4.88993799233805"	"4.90467820080685"	"4.70668046853078"
"AC009133.4"	"5.82143997625196"	"5.36441049898112"	"5.53881227909221"	"5.83380762782584"	"5.78466001936619"	"5.83446933693116"	"5.25397451237014"
"AC009139.2"	"8.89043229280663"	"8.92949664179118"	"8.72904487831734"	"8.72287236513574"	"8.98374995340028"	"8.69322533221997"	"8.66249669834767"
"AC009148.1"	"4.17984617982764"	"4.34980810042206"	"3.93618145946452"	"4.33049646237247"	"4.01873755228018"	"4.15684213896943"	"4.39920544771554"
"AC009159.3"	"6.17742233893793"	"6.33691865892972"	"6.17893114313311"	"5.89817003948589"	"6.18197065431253"	"6.26038733018045"	"6.03115661890983"
"AC009166.1"	"5.05908680030164"	"4.92129728354883"	"5.41504947951848"	"4.94597139556612"	"5.20700401577203"	"5.10771313356677"	"5.046346828883"
"AC009228.1"	"5.73508606718342"	"5.94237230164722"	"5.67281526676255"	"5.44663409296966"	"5.63056241492479"	"5.84318529443897"	"5.55662035024447"
"AC009229.4"	"4.69397474770781"	"4.65867203762184"	"4.73262483790303"	"4.85015308280169"	"4.74435816906381"	"4.73166098062094"	"4.80329472812501"
"AC009234.1"	"3.41099013002299"	"3.48696897609087"	"3.42750505180618"	"3.63839140328821"	"3.46376032470375"	"3.4446020511076"	"3.60087943773935"
"AC009237.14"	"3.44172716460609"	"3.49330819957944"	"3.32317356527887"	"3.36541238475878"	"3.40544013917271"	"3.41294319791705"	"3.36231478775941"
"AC009264.1"	"3.6042827357177"	"3.57663556250039"	"3.86422235042622"	"3.66216167113504"	"3.53986349214436"	"3.63532402893674"	"3.84948076334032"
"AC009283.1"	"6.06647232311243"	"5.85315426734077"	"6.05729225273439"	"5.95235433182499"	"6.19980808926627"	"5.81763221233502"	"5.92868098150465"
"AC009292.1"	"5.7381923933533"	"5.58214906753145"	"5.70776584107538"	"5.75616421367226"	"5.77118954596092"	"5.72320931994047"	"5.70398240499912"
"AC009299.2"	"3.94236559357994"	"3.60140730798592"	"3.75868856462503"	"3.57211236881329"	"3.61471615640961"	"3.68629156896296"	"3.84295507953739"
"AC009303.4"	"5.38635179741564"	"5.46861664997133"	"5.66421600146841"	"5.59771358867559"	"5.41948808063904"	"5.58551894306278"	"5.60467959472616"
"AC009309.1"	"6.33849285278078"	"6.12752209060176"	"6.02603582610198"	"5.92915640845498"	"6.40311077466497"	"6.03549445849115"	"5.79271887154387"
"AC009318.1"	"4.95420246734622"	"5.013878797038"	"5.0347650687245"	"5.10851062952901"	"5.01758991294705"	"4.84058785498637"	"5.22118215824227"
"AC009336.2"	"4.62625235073606"	"4.68901965296621"	"4.48428345035866"	"4.63415936903975"	"4.67894059237829"	"4.45640668719943"	"4.70326426857481"
"AC009403.1"	"7.08999220415224"	"7.04207302195449"	"6.97607333010186"	"6.97014384595313"	"7.19230447428189"	"6.67673133683264"	"7.09316341157289"
"AC009403.2"	"3.42785409540013"	"3.2558541157555"	"3.17090845646573"	"3.16299334788519"	"3.27591764112944"	"3.24674600347806"	"3.25637604313347"
"AC009407.1"	"7.01972223600159"	"7.10009029422682"	"6.94830572735508"	"6.83088976009791"	"6.98199127147601"	"6.7733176374182"	"7.12332777027286"
"AC009486.1"	"5.23083941220517"	"5.15849757442282"	"5.22173752759324"	"5.33264871267502"	"5.26562380979142"	"5.12842160449071"	"5.37054274543159"
"AC009506.1"	"3.74381809005937"	"3.76994076692928"	"3.82224325373656"	"4.09388895971358"	"3.71235629641077"	"3.85867787157922"	"3.97922052902467"
"AC009533.4"	"7.67639771864467"	"7.05460428778335"	"7.66938616431744"	"7.81649115072457"	"7.57016683416225"	"7.6996248571076"	"7.14652662889503"
"AC009549.1"	"4.37584426933921"	"4.2989190624135"	"4.4164602979442"	"4.46213774619365"	"4.25982208218066"	"4.59448630038818"	"4.31215564368606"
"AC009560.1"	"3.63013700145857"	"3.60003723148162"	"3.69850124343312"	"4.00763495339476"	"3.71655415067428"	"3.64875086195489"	"3.82556818590658"
"AC009562.1"	"4.97679451623185"	"5.37355563652059"	"5.19440726652351"	"5.46399971028847"	"5.22447251386785"	"5.35334410791564"	"5.20036870165381"
"AC009630.1"	"7.49476032699303"	"7.34513359790888"	"7.42453171377147"	"7.48369441348832"	"7.53673683280799"	"7.48662074856913"	"7.28895389908215"
"AC009630.2"	"4.68309644439232"	"4.66279252288676"	"4.7505670844058"	"4.89950018114615"	"4.96494034472425"	"4.61275050437117"	"4.66916617854276"
"AC009630.3"	"8.12120207944963"	"8.16196956535706"	"7.88854425497064"	"7.43012558128728"	"7.91636584705906"	"8.23165871601174"	"7.40378290501082"
"AC009690.2"	"6.65967626171328"	"6.86408995078151"	"6.90429514202285"	"6.80996619829307"	"6.83572780698251"	"6.77921784203363"	"6.80378250905292"
"AC009779.2"	"6.23757679394018"	"6.22128109261579"	"6.16823049843798"	"6.01051899948097"	"6.06558240162375"	"6.34052078717111"	"6.0747701379809"
"AC009803.1"	"5.65903127283135"	"5.62017084907766"	"5.45193719086064"	"5.25843542194638"	"5.25712027363109"	"5.58728380864489"	"5.68986558363939"
"AC009812.1"	"4.0880855707445"	"3.98027874690621"	"3.91389955844446"	"4.08466803974765"	"3.98166847102309"	"4.17509162273054"	"3.95754384755205"
"AC009812.4"	"3.50656301226157"	"3.45115723858259"	"3.5136997322039"	"3.60582123616331"	"3.58817708714538"	"3.5242678955501"	"3.4774533439472"
"AC009831.1"	"4.08118735773408"	"3.86154693024952"	"3.89192536284517"	"3.81038015217373"	"3.9167348049007"	"3.82193974455024"	"3.98792981997713"
"AC009902.2"	"8.39705357892414"	"8.51657420239288"	"8.63296949008943"	"8.74802672616466"	"8.58788851401279"	"8.47359855119936"	"8.51856335826539"
"AC009902.3"	"3.59730125329611"	"3.80036675327407"	"3.80078362571759"	"3.87474643606985"	"3.66597390098285"	"3.67706721660523"	"3.95294721280851"
"AC009950.1"	"7.37483578440648"	"7.2935828213896"	"7.17446286009558"	"7.03770760025062"	"7.27519570475107"	"6.94960059411362"	"7.46523461868396"
"AC009951.4"	"3.05137223897058"	"3.31055085516975"	"3.44727395128298"	"3.36242228565786"	"3.33533932985304"	"3.36412093011454"	"3.1615877980037"
"AC009962.1"	"2.97893776684209"	"3.16351986770162"	"3.02693978482441"	"2.96936418952997"	"3.01629877549794"	"3.0937343132227"	"3.01085061628544"
"AC010096.1"	"3.87918817213102"	"3.55070852711548"	"3.58285035188226"	"3.75600738763107"	"3.53594664543297"	"3.80549141178032"	"3.74744316542352"
"AC010132.4"	"4.48626684421827"	"4.44557412849228"	"4.52446250146497"	"4.45657158517359"	"4.45257632240996"	"4.37191812501806"	"4.63021065039587"
"AC010145.1"	"4.50894812312043"	"4.36648125414209"	"4.58541605328193"	"4.87136962246395"	"4.51406966882339"	"4.62950176036329"	"4.57387025174049"
"AC010168.2"	"6.05422320007032"	"6.20371809941215"	"5.42699013658234"	"5.80366346775419"	"5.93767223831733"	"5.8764326412823"	"5.75075881934365"
"AC010186.3"	"5.28420873780257"	"5.89446769911645"	"7.67311512004241"	"6.49952116825648"	"6.46417569479317"	"5.89337145003292"	"6.43441210570958"
"AC010198.1"	"3.11237625027818"	"2.99465982581958"	"2.92915785522496"	"3.15470237765576"	"3.09963862900624"	"3.11522870449999"	"2.92548950640211"
"AC010201.1"	"3.89433962902324"	"3.79977280722628"	"3.74461951787755"	"3.72251786808046"	"3.82061856382774"	"3.71200147138876"	"3.87283416410608"
"AC010201.2"	"3.80178105566743"	"3.68220520049111"	"3.80537502980258"	"3.55194169941073"	"3.66440137375954"	"3.66217312288143"	"3.83949072960792"
"AC010207.1"	"4.84114213127593"	"4.9771384743115"	"4.69754139186366"	"4.89772464936079"	"4.80374933315284"	"4.9272407211025"	"4.86091735725804"
"AC010210.1"	"3.74438375921703"	"3.74677720031049"	"3.91000581487346"	"3.83594159241086"	"3.77865975748978"	"3.91261611892077"	"3.76949012677569"
"AC010230.1"	"3.38140428204458"	"3.42580380037563"	"3.40721890615508"	"3.17069209189434"	"3.44804229994305"	"3.31096372893943"	"3.28997814627942"
"AC010245.1"	"8.64572950757035"	"8.23729994499568"	"8.36255545573653"	"8.07432298551926"	"8.32115780089232"	"7.85588363948137"	"8.57473901203234"
"AC010247.1"	"7.28426241520895"	"6.81176273239274"	"7.49423179195828"	"7.4921887531183"	"7.14940466667722"	"7.06411285906959"	"7.3855618320032"
"AC010247.2"	"6.5749250041281"	"6.58718339494952"	"6.60021103998083"	"6.7316463774135"	"6.53960728768219"	"6.77379081600327"	"6.56365424152011"
"AC010266.2"	"3.45674443597795"	"3.56279363577541"	"3.62782591286553"	"3.32076739193831"	"3.5163964345189"	"3.32045667295517"	"3.64934040102024"
"AC010271.2"	"4.62292863524181"	"4.88159665634751"	"4.65224991277394"	"5.03513182623846"	"4.63573261726154"	"4.91052402678864"	"4.83556807749867"
"AC010273.2"	"8.34760794215659"	"8.22230910256868"	"8.08579100000866"	"8.32008633905551"	"8.47286935862041"	"7.95799234460812"	"8.08628187514604"
"AC010300.1"	"4.87864779451337"	"4.55790809781509"	"4.78601947417868"	"5.02247325081727"	"4.71341271780324"	"4.98367932347543"	"4.72541674692084"
"AC010307.2"	"3.81424275959281"	"3.46396076672869"	"3.47841220489716"	"3.41545019303374"	"3.35966715940439"	"3.50502495092727"	"3.74809204115719"
"AC010327.4"	"5.12650493356004"	"5.02511762744746"	"5.13456680920629"	"5.27454570762034"	"5.00280907135295"	"5.22669113814921"	"5.22025688676619"
"AC010327.5"	"5.5420597515856"	"5.92097716643153"	"5.70901966107945"	"5.77696263707878"	"5.62534475433313"	"5.94561106593368"	"5.671169690602"
"AC010327.6"	"7.75505158559137"	"7.70470584890054"	"7.87622487891115"	"7.61382876166767"	"7.68272048477058"	"7.95891502342339"	"7.5517797174051"
"AC010327.8"	"5.22153512272314"	"5.40878481943081"	"5.00794528673064"	"4.8692346839742"	"5.12603730388657"	"4.87982183151585"	"5.38723167492073"
"AC010332.3"	"3.55532943198707"	"3.48478176715401"	"3.47980075895778"	"3.55963660894518"	"3.53037855684208"	"3.53854593900941"	"3.53396671422326"
"AC010335.1"	"6.30510989807568"	"6.05909797484772"	"6.13197906433733"	"6.30083922923037"	"6.24515775774784"	"6.43636489920442"	"5.83621945826064"
"AC010336.1"	"4.0674572312828"	"4.16183986710686"	"4.21760591533064"	"4.07086621330201"	"4.12344954934888"	"4.2114713175991"	"4.13281271625042"
"AC010336.2"	"5.18507113967962"	"4.82922454036832"	"4.77868398583622"	"5.08736338987546"	"4.92035833248016"	"4.93132650635632"	"5.07436755037006"
"AC010336.4"	"6.60546713100879"	"6.68118332367681"	"6.23591097546714"	"6.5560207079048"	"6.32984286529601"	"6.86630996628197"	"6.38512859400631"
"AC010336.5"	"7.26384480623858"	"7.53514796070743"	"7.28713961910628"	"7.41280036604863"	"7.3650105004678"	"7.59857793161819"	"7.02089906346288"
"AC010336.6"	"5.70421312379812"	"5.62140081950641"	"6.20042742001725"	"5.9598950509623"	"6.19600601269195"	"5.51445387838386"	"5.74499337757613"
"AC010359.2"	"4.33883547884389"	"4.28717775242327"	"4.49707158406393"	"4.48094391408427"	"4.53556654993213"	"4.36603446982279"	"4.33839362179447"
"AC010435.1"	"10.0805140606686"	"10.1312511554714"	"10.2638259374039"	"10.3886276158289"	"10.2660442992773"	"9.73807546297961"	"10.4435333425267"
"AC010485.1"	"6.2873108933502"	"6.44251371341194"	"6.27352780528333"	"6.6221785717574"	"6.04333755621816"	"6.53476729237689"	"6.60333860293546"
"AC010501.2"	"4.49560315965482"	"4.61854012244383"	"4.28357004050028"	"4.40475364073866"	"4.4078704111691"	"4.25832594718426"	"4.64915525854349"
"AC010503.1"	"5.02276352909866"	"5.40808313774434"	"5.12505389764059"	"5.33519022781719"	"5.21638079339334"	"5.12779474772384"	"5.33670146360736"
"AC010503.4"	"4.54628394480512"	"4.43520151143472"	"4.53318433642237"	"4.37059927461414"	"4.15284771383654"	"4.7377064248497"	"4.52126705945977"
"AC010524.1"	"5.2533413348394"	"5.27693519464531"	"5.13461036005381"	"5.44125915767749"	"5.16761665676649"	"5.3000262856837"	"5.3903614998763"
"AC010531.4"	"4.9396246402203"	"5.13184635362896"	"5.11857392231496"	"5.3789936296876"	"5.20807763882809"	"5.08264492075148"	"5.12681102806595"
"AC010531.7"	"7.35226035008308"	"7.34622087227389"	"7.54021274829776"	"7.52145190922127"	"7.61955108283225"	"7.53003614864339"	"7.12838567188986"
"AC010533.1"	"6.54325382661985"	"6.63446359794808"	"6.76371319240922"	"6.70471950583424"	"6.47723402114311"	"6.45164014642408"	"7.04324990769677"
"AC010542.1"	"4.81872662117999"	"4.63794490645621"	"4.63790706640218"	"4.78569206644666"	"4.74099480012272"	"4.64818415429645"	"4.81897361988455"
"AC010542.2"	"5.55288570613943"	"5.6721863625823"	"5.78809422677214"	"5.84518037743533"	"5.65679744967234"	"5.79628190402679"	"5.6996261732139"
"AC010542.4"	"11.3838307778327"	"10.8908859058219"	"10.7301944287905"	"10.7310868014034"	"10.9351454791929"	"10.8786622898181"	"10.9243611673239"
"AC010542.5"	"8.54309987734997"	"8.45610057457658"	"8.8084855667609"	"8.3944921480519"	"8.63563121602213"	"8.50380018244731"	"8.57038348570362"
"AC010547.1"	"4.96787898404054"	"5.54190082031089"	"5.00047377363998"	"4.99956776643003"	"4.97854233631415"	"5.03236768194501"	"5.36555994308102"
"AC010619.2"	"6.19754467478529"	"6.31067890330293"	"6.23112693540987"	"6.26740335892374"	"6.68154973057825"	"6.8480366839369"	"5.14726761871578"
"AC010624.1"	"3.74866023298575"	"3.81341066724416"	"4.01012011353612"	"4.10241502756036"	"3.68866208875847"	"4.20921430300927"	"3.82604695481835"
"AC010624.2"	"4.64122718752444"	"4.77401805410811"	"4.74166595786788"	"4.77004921862202"	"4.57316567613363"	"4.95563232469826"	"4.70598901002657"
"AC010632.2"	"6.17495522242474"	"5.64610154129852"	"5.2035762794402"	"5.395738141027"	"5.67024940099078"	"5.70362223780416"	"5.30509586535282"
"AC010636.2"	"4.84528491507874"	"5.04473131405375"	"4.66546787608606"	"4.56154106217028"	"4.73326891165932"	"4.6667412758846"	"4.95203067535023"
"AC010642.2"	"7.04947225919314"	"7.39254642593877"	"6.88215591148306"	"6.79315761714706"	"7.19715029979995"	"6.80051960135709"	"7.08043699825409"
"AC010649.1"	"4.49313397856535"	"4.22734495907231"	"4.47154108501847"	"4.23394667621757"	"4.21477967870771"	"4.50775390504731"	"4.36373469949909"
"AC010653.2"	"5.97859826892557"	"5.97387120787873"	"5.83223996213901"	"6.1803929433228"	"5.92469682947018"	"6.20834678611135"	"5.7954430254289"
"AC010655.2"	"3.22084032186242"	"3.17939867517108"	"3.37669684431966"	"3.3925428514681"	"3.3571167602057"	"3.24074491616732"	"3.28879946013068"
"AC010680.1"	"2.92282974241164"	"2.79970355129698"	"2.93190435499917"	"2.88954172309935"	"2.86085888407487"	"2.93400566256754"	"2.89525281470905"
"AC010680.2"	"5.44109084529145"	"5.08183363132769"	"5.6183889606613"	"4.97699478145739"	"5.23254216386109"	"5.0887864946054"	"5.48158414554866"
"AC010680.4"	"3.93776479040845"	"4.35992113586317"	"4.32135862759326"	"4.21439036353736"	"4.18541871091523"	"4.19056805048457"	"4.22286204219465"
"AC010733.1"	"10.3619746495348"	"10.4316162783591"	"10.1837558473238"	"10.5141200168746"	"10.4072558376984"	"10.2175368854101"	"10.2007018057126"
"AC010735.1"	"4.65444924701558"	"4.77030706634798"	"4.4724117467073"	"5.08958206428509"	"4.62053326008449"	"4.5789028309693"	"5.0373661512806"
"AC010761.2"	"7.75126204150952"	"7.81494144222442"	"7.54801284469558"	"7.62049251909409"	"7.67474634568025"	"7.8005820511282"	"7.55625522599298"
"AC010761.5"	"7.45508410724574"	"7.9798859038672"	"7.71180435999664"	"8.07907509935339"	"7.71965421361053"	"7.87143324595352"	"7.67113504840792"
"AC010776.2"	"4.1732813519565"	"4.05454647221666"	"4.35971520655921"	"4.4737305448146"	"3.99835745111433"	"4.4604849174576"	"4.34752137990913"
"AC010809.2"	"4.9155367899461"	"4.88878918687887"	"5.13270796728315"	"5.2881152806314"	"4.92390401083002"	"5.04564374687511"	"5.19499246714268"
"AC010834.1"	"4.76839052189841"	"4.61952938147676"	"4.6258491351307"	"4.76285840164513"	"4.66432181850014"	"4.65658007799554"	"4.81393943129864"
"AC010883.3"	"10.1769115232055"	"10.6654151774438"	"11.0663845112657"	"9.84345724877071"	"10.5483373339012"	"10.2968576520393"	"10.390903578068"
"AC010894.4"	"3.52063775698679"	"3.62309823113815"	"3.38288779327177"	"3.67859730236872"	"3.70575659711735"	"3.56459590152861"	"3.35036431470359"
"AC010907.1"	"4.2243443294719"	"4.36105501040415"	"4.07907790083443"	"4.41345856396444"	"4.30484031551645"	"4.06866935890598"	"4.43633619131184"
"AC010931.1"	"3.59836932803731"	"3.73389210609879"	"3.35737744726979"	"3.63441141532462"	"3.36409988454808"	"3.79309034581741"	"3.60825835710748"
"AC010947.1"	"4.2929848312468"	"4.49566471111377"	"4.24142703162179"	"4.48713577348107"	"4.29976162418291"	"4.51502879161528"	"4.35541363369206"
"AC010969.1"	"5.82373752824953"	"5.93441476715397"	"6.19058852778024"	"6.24410205873707"	"6.02646044337789"	"6.05172332431344"	"5.8174614189723"
"AC010969.2"	"5.92041241834387"	"5.67952675737199"	"5.59522543964392"	"5.58895902129752"	"5.80730408115656"	"5.80273281289844"	"5.4104898687407"
"AC010973.2"	"6.86828354719925"	"6.52699718043495"	"6.90013147078137"	"6.94006209099552"	"6.85012164461787"	"7.10776963635785"	"6.35818927884087"
"AC010997.3"	"4.23522122726061"	"4.42892696897715"	"4.16497450710058"	"4.4225623858835"	"4.29645718829974"	"4.40461266431424"	"4.1837706980364"
"AC010997.6"	"5.1851192726859"	"5.58119179802224"	"5.1906470323689"	"5.40854476627726"	"5.3449811641812"	"5.19769949041014"	"5.50577887277765"
"AC010998.2"	"8.01308774955986"	"7.88125006234794"	"7.35190950670132"	"7.38078787200421"	"7.85412068780765"	"7.7195157122432"	"7.18596563103785"
"AC011008.1"	"4.79828952109522"	"4.86321381121961"	"4.68300505860682"	"4.94478932706442"	"5.0307579736928"	"4.70325235478267"	"4.72497405634357"
"AC011008.2"	"4.90359572785484"	"4.81933676379994"	"4.6904720384695"	"4.9915093367962"	"4.69794224863455"	"5.11531932931588"	"4.70284593227337"
"AC011095.1"	"4.24333408159923"	"4.37408512023202"	"4.24924043675844"	"4.28749353268769"	"4.20495255026488"	"4.35428629425265"	"4.28121327451273"
"AC011124.1"	"3.84364365354567"	"3.90815211180835"	"3.98374458444847"	"3.93841141081625"	"3.93556227789475"	"3.79394393943997"	"4.06986869799355"
"AC011124.2"	"4.52455966170836"	"4.42841815529842"	"4.46686889332604"	"4.38365212414987"	"4.41246623382701"	"4.5327982065975"	"4.42667491021532"
"AC011228.1"	"4.40559180884981"	"4.42003773866485"	"4.56437272060816"	"4.24065709060742"	"4.18925929148091"	"4.51754688013985"	"4.50721254330809"
"AC011270.2"	"4.96398583632109"	"4.88901675664455"	"4.88549190327115"	"4.99564511821637"	"4.83015095422634"	"5.0148151411266"	"4.98542799391065"
"AC011297.1"	"4.85527112273305"	"4.96817071408932"	"5.23997646466408"	"5.51822880048013"	"5.09039757198222"	"5.1418792720777"	"5.17269523777033"
"AC011298.1"	"5.29488182710033"	"5.31400354221643"	"5.25530230055702"	"5.41309103737481"	"5.16731761077863"	"5.42337928083951"	"5.40355978647057"
"AC011306.1"	"5.7554597468242"	"5.96562477584891"	"5.7554597468242"	"6.1658409713789"	"5.68350155583874"	"5.8747963613927"	"6.10960619382273"
"AC011330.2"	"6.92338932544478"	"6.61481619328783"	"7.08634156468527"	"7.25432276059743"	"6.98687778644681"	"6.70161083671716"	"7.09689988477389"
"AC011346.1"	"4.27185670603367"	"4.522413921272"	"4.34738581716452"	"4.48432390399916"	"4.37029190914814"	"4.33408942536514"	"4.52712453323035"
"AC011365.1"	"4.18249625951957"	"4.38437244905223"	"4.35689236987509"	"4.24115421204875"	"4.22464875443276"	"4.26101297939977"	"4.43633905347124"
"AC011369.2"	"3.16891805970555"	"3.07099344966799"	"3.01350424745631"	"2.98360991459681"	"3.05664545048517"	"3.12563362300256"	"3.00459233083102"
"AC011374.1"	"3.57319832563845"	"3.486099570425"	"3.56491946934678"	"3.46274043309462"	"3.45241400031504"	"3.49062874570155"	"3.61647955422938"
"AC011379.2"	"4.09603249017421"	"4.24764320528943"	"4.35560617111339"	"4.06332814266194"	"4.31731087860023"	"4.2686626343536"	"4.02807628254383"
"AC011389.2"	"4.42291868653089"	"4.41240083236665"	"4.45177842482105"	"4.58524580115356"	"4.45205479212305"	"4.47105984570983"	"4.54955156076471"
"AC011446.1"	"7.7442395317482"	"7.72847585271062"	"7.79286866998086"	"7.62059836378637"	"7.71247829039923"	"7.95901536739103"	"7.30953197845607"
"AC011447.3"	"13.8054944532191"	"13.863968428409"	"13.8697693028217"	"13.880324929758"	"13.9724475632012"	"13.7834800903257"	"13.7808853762007"
"AC011447.7"	"5.03712894634882"	"5.12932723925308"	"5.25747958940198"	"5.04041220413059"	"5.00130465037464"	"5.00169778885109"	"5.37719094868186"
