"ID_REF"	"GSM1247614"	"GSM1247616"	"GSM1247619"	"GSM1247620"	"GSM1247622"	"GSM1247624"	"GSM1247626"	"GSM1247628"	"GSM1247630"
"AC024075.3"	4.94344704643911	5.20990816010277	4.7185591484039	5.62205328049809	5.43519118480304	6.14335170723004	5.46889486984181	5.96317179484666	5.56056962833529
"AC024145.1"	6.57348877208594	7.20556393444795	6.51499113564193	5.96544962458448	5.98216493736787	6.25631006271708	6.88577467034583	6.3559477875885	6.87878668853903
"AC024267.4"	2.63955886392525	2.64759374110945	2.409676947789	2.44376009306564	2.59009083952193	2.47350904466639	2.33940806590588	2.50424525830035	2.63573627560483
"AC024267.6"	6.27299559378973	6.34716109298979	6.61869523284313	6.74842523270147	6.6489061655911	7.02358583299438	6.10411399894661	6.67865500135523	6.36324589625061
"AC024361.2"	3.02822723310832	3.04109644149082	3.31307794173279	3.10498540475318	3.27620657120633	3.11847861439908	3.3640833867971	3.19515833716939	3.46042029067341
"AC024475.2"	3.97332791832469	4.07042892948653	3.87891704822107	4.08627733053387	4.10163312199056	4.05277699370105	4.31052617676364	3.99248767669957	4.56869902974278
"AC024560.1"	6.38096214519826	6.27874199004443	6.91263216297754	6.97938498946059	6.55935811070627	5.35980165352693	4.42766220434314	5.91127708400292	3.57077380456705
"AC024560.3"	3.93729835297462	3.70138652632353	3.79026965854064	3.89667423602577	3.82466363130101	3.70021629150794	3.80617567842152	3.67858430558277	3.67858430558277
"AC024560.4"	6.38905040170126	6.6240202151395	6.30178558694645	6.68643801042644	6.80947773538402	5.7641008326591	6.08704823972637	5.68652470282438	5.37324749966487
"AC024560.5"	5.85881773651298	6.01665564171997	5.94509172010773	5.85200627695124	5.6563054401747	5.98354861466812	5.51125675480864	5.84386099321895	5.71356136693448
"AC024580.2"	3.13667109999949	2.78145609092286	3.20668527612666	2.86080899256983	2.92862989004951	3.11847861439908	3.07971122674498	3.04045910367682	3.10089896946019
"AC024588.1"	2.5574983600195	2.38998791350772	2.43287960670748	2.52324150295142	2.57032664165683	2.33049622681883	2.39458934794752	2.54167623453983	2.80339510140751
"AC024592.2"	4.47173237366526	4.64055125300433	4.54308932092499	4.81529776081459	4.53696423152328	4.86590373391827	4.55471657713055	4.69472483563654	4.80359986695524
