"ID_REF"	"GSM1209585"	"GSM1209586"	"GSM1209587"	"GSM1209588"	"GSM1209589"	"GSM1209590"
"LINC01933"	4.21175868222223	4.23938808028759	4.36795968028357	4.34465109980011	4.28637611201103	4.5879480788529
"LINC01934"	7.71921577000751	7.9288276058863	8.33867938747417	8.27208100998755	8.03089753989416	8.33619175528424
"LINC01936"	4.87300875041642	5.10293856945554	5.21486060201505	5.04180157569454	4.86676427983168	4.93924917032434
"LINC01943"	5.26677591403467	5.21092709714981	5.29230184961718	5.0205133615278	5.45477166153921	4.7269902506602
"LINC01949"	5.59849841568127	5.78273096631556	6.25505262942458	5.69513375469446	5.61559999637158	5.89172331186251
"LINC01957"	5.02330919311883	5.03752321902835	4.96384830434062	4.862143130252	4.95538450503134	5.04545627949871
"LINC01963"	5.23278364065073	5.10108543164603	5.18485560387434	5.11498530466415	5.08607163077385	4.96136367639494
"LINC01968"	6.22895088595085	6.57504698414941	6.4857920333338	6.38554370113158	6.06809639935711	6.46297052311282
"LINC01970"	4.94031997857378	4.86041370546668	5.09745412350425	4.84685138256701	4.57048347049423	4.82697006324085
"LINC01974"	4.01818771464653	4.25898143984202	4.16491932328672	4.3473389048942	4.21657709103546	4.07560735452873
"LINC01977"	4.94756542835834	4.82391215051891	4.89001618461076	4.76054765092371	4.63468512388076	4.89016425864991
"LINC01981"	4.097321881951	4.07536406560384	4.58589621218412	3.78621476020421	3.886902416164	4.06814852684339
"LINC01986"	3.89755617660931	4.09348159273444	4.27179527870717	4.00594358705488	3.79832865932679	4.34191532594008
"LINC01988"	6.27534046119704	6.48050037577371	6.40755695302879	6.52175685232886	6.29615677952278	6.80248566578867
"LINC01990"	3.43707517202603	3.42080205539597	3.48341799538279	3.48112575098912	3.48188781944091	3.49279097433749
"LINC01992"	8.93022551437749	8.82002367766865	9.29656117455055	8.88470647267097	8.61560180190484	9.22350012252786
"LINC01996"	6.05034585677948	6.03053274199384	5.9259050043473	5.95519972108319	5.98712645944117	5.86825536756771
"LINC01998"	5.33686035997316	5.27727861389606	5.29358269093123	5.07638807642706	5.05686132806161	5.25343977676843
"LINC02002"	3.84215722179203	3.48183884403998	3.98781118817812	3.41344304446291	3.52442052790108	3.5435647162446
"LINC02003"	5.24131991069917	5.2760898062948	5.31646487051331	5.29845502262687	5.13727268491032	5.31371743565221
"LINC02008"	5.89860090599375	6.00406744909502	5.93442872023322	5.72104959532783	5.56835475509424	5.79736323343597
"LINC02011"	4.11727189398482	3.95046088513594	3.83953081687645	3.6891923706492	3.82945802563494	4.14951289898613
"LINC02012"	5.88021448903285	5.83590062043394	5.74033377085582	6.09705844352749	5.74109354874395	5.87470058332789
"LINC02016"	4.02571927086614	3.79648880877039	3.55376482653341	3.89569350362125	3.90698166168105	3.81534181927462
"LINC02019"	5.66427119898901	5.69792076527732	5.65961584992232	6.01630482380835	5.79541027712391	5.51492336138952
"LINC02023"	4.56332844518469	4.31380215806927	4.73093863378951	4.27183345739068	4.3076085062413	4.36239784303159
"LINC02026"	4.59542752531649	4.54636950853408	4.80032629860584	4.47893836855908	4.38995651365154	4.66002171579117
"LINC02028"	5.08729246237596	5.05707256698643	5.15164264143333	5.17789065705697	4.96471148122255	5.20698113986178
"LINC02029"	4.3987650231651	4.32378215879436	4.24592665070412	4.37741273458755	4.22082871849292	4.35922558114914
"LINC02032"	4.33005381624348	4.28518993709932	4.48700032166001	4.3284121050574	4.25969637889466	4.3411525956861
"LINC02035"	7.14392885650121	7.33932395234123	6.69935148275513	7.0380621799494	7.23843248860196	6.82302895307694
"LINC02036"	4.36148850433903	4.63320438715288	4.62025779141599	4.45283370636489	4.50832687076882	4.72663559160567
"LINC02042"	4.95959097789851	5.03117552016362	5.03955211715611	4.73253026375952	4.66158469179939	5.25525916081023
"LINC02043"	8.92328791001726	9.21170864702739	9.23272742154922	9.06509854844354	8.9997370952167	9.25252437563008
"LINC02044"	6.27862698770672	6.18759951828121	6.36918650024134	5.80930367263509	5.75009853281708	6.23873451531929
"LINC02047"	4.2968550601793	4.41981007402381	4.24947323824711	4.3772148144879	4.18844181192772	4.53191738979831
"LINC02052"	3.61919711210603	3.48694885256884	3.67341158152145	3.61517372744967	3.68652282250825	3.67929397526586
"LINC02053"	4.42972720761948	4.51685644172552	4.70838334776986	4.38604910005786	4.39794422371633	4.53403374825418
"LINC02059"	3.77307654675485	3.58496159502382	3.52984171056455	3.53538635064748	3.56032349575035	3.6843801062413
"LINC02064"	6.73156883365405	6.63193664844178	7.12529022835932	6.32439237533602	6.40465636283886	6.53362311483679
"LINC02065"	5.32550739019838	5.18722746823805	5.29280167985165	5.2528370701834	5.33733612792083	5.63473881636531
"LINC02067"	14.2801040800502	14.3219338274672	13.9790370586987	14.38147920785	14.3746201373193	14.3665461472377
"LINC02070"	3.73291232358523	3.80622816722274	4.01546928036311	3.79492476051951	3.76510898768728	3.94788925601049
"LINC02071"	5.37720794599395	5.50592251850735	5.641375911416	5.75800407725428	5.75543656970298	5.96932181849836
"LINC02073"	4.98876609509283	5.03364584566306	5.25928564612277	4.83408623890889	4.75315591957454	5.04376911686103
"LINC02078"	4.98965086675317	5.13373466991342	5.0394255229023	5.02164748165944	4.97586756161116	5.09842889802866
