"ID_REF"	"GSM926937"	"GSM926938"	"GSM926939"	"GSM926940"	"GSM926941"	"GSM926942"	"GSM926943"	"GSM926944"
"AL161668.3"	5.60114730842747	5.54486673955413	5.50101236101333	5.51344815109922	5.7793626653428	5.7192957824391	5.79811736211767	5.90529503078791
"AL161725.1"	5.32165445343124	5.21241909809601	5.09136882599753	4.90470310823469	6.38752333207268	4.77342919248157	4.95051281091455	5.51567884787016
"AL161729.1"	4.37934141936852	4.58535108010862	4.74998697834493	4.87749733861121	4.82571121182063	4.96172257195222	5.05291417563303	4.87560899164636
"AL161747.2"	4.48736501560805	3.62080698457419	4.56945498895885	3.55330718464014	5.75966438955902	4.54958260728919	4.40097789560696	4.21030569474662
"AL161756.1"	1.70492629300475	2.23323417482795	1.77008136110047	1.63764717853704	2.6932482504878	2.01786977291837	1.53594131690006	1.8841730567979
"AL161757.2"	6.4645820519915	6.43362606535202	6.10865993297124	6.38141851853742	6.01821636337985	6.15077004104123	6.26956885571171	6.12816081049031
"AL161757.5"	6.72698844355464	6.14596332251663	6.14740732969903	6.53180035424176	6.31440566121046	6.39299524836633	6.58928426878839	6.57086650293082
"AL161772.1"	1.93886802616529	1.76677754415665	1.95990508935179	1.66008061932363	1.71710841121101	1.61399989367382	2.6644317881228	2.63954141185076
"AL161896.1"	2.63072546733124	2.84831681220612	2.95059182308005	2.79656294438152	3.34608476356155	3.23504233262309	3.21937159549431	3.38925880661922
"AL161901.1"	2.54350781151717	2.92544517544823	2.24699670877862	2.65001482181254	2.49862480071771	2.5752973365723	2.88141029955152	2.41335876438388
"AL161908.2"	4.19266881355292	3.63557270224548	4.45586499219874	4.31826683602156	3.96660635988533	3.67341742072611	3.97960312513963	4.22673841076024
"AL161910.1"	3.97698977590081	3.84202606208776	4.12291688987477	4.62432495548701	3.62759362452215	3.75794461072197	3.7791627354149	4.25862029639382
"AL161912.2"	1.54944716699018	1.38670116115135	1.30527149530993	1.59357318218439	2.23824446039671	1.91819603174826	2.2843554051175	1.59552179753906
"AL162171.3"	2.69142576548028	2.97621336504403	3.48894661595025	3.33017103510203	3.47587000849627	2.83849615035478	2.97516988137733	2.93707191569385
"AL162231.2"	3.72490951050551	3.57474000810124	3.9002473704234	4.23532966401817	4.00125704708721	3.8434779091852	4.03664512291066	4.00228349646511
"AL162231.4"	4.47170129594122	4.60140585814483	5.35741748677652	5.30169722368417	4.6645766298048	4.97415392088243	4.97547752808361	5.66565976729162
"AL162258.1"	6.00658339476451	6.12978065806364	6.1066671163553	5.99309484626043	6.03018681773826	5.16190548724197	7.53689767064166	6.31863218747449
"AL162258.2"	4.68424190327914	4.83357864389449	4.90679763380555	5.00295351122787	4.45607363837637	4.86449091012198	4.88072474303298	4.79723015472121
"AL162274.2"	5.54448812170958	6.22028089495848	6.19224186605182	5.37132064835818	6.0169621257354	5.83050517893383	5.9757547418445	6.32305267198836
"AL162311.3"	8.01320085215275	7.69254321649343	7.89418489482727	7.4564924102359	7.62376016093237	7.81006077138773	7.82287396978469	7.36490967422824
"AL162377.1"	3.55643908077469	3.79662444595508	3.96413788397905	4.43011441588173	4.5000123733376	3.64233181972398	3.15994986342175	3.98842838449621
"AL162384.1"	2.67426989521129	2.64829474082392	3.0331227754904	3.66701033844584	3.17788499372326	2.61117628591273	3.1054040012558	3.4875096720684
"AL162390.1"	2.48409823974226	3.12033113919115	2.35084512283723	2.11190523528661	2.87779436297737	3.06800434626824	2.12945145674985	4.67781107018462
"AL162391.2"	2.50386819994524	2.90188623746718	2.45668122469641	2.75859924214747	2.37776304049035	2.0762654992662	2.67440168239458	2.87859887507976
"AL162412.1"	2.54715936644326	2.61140773157989	2.48409823974226	2.16968177955472	2.32431231547886	2.42476788634226	2.57974624221808	2.48132901923722
"AL162425.1"	4.25443536005723	4.00703337840466	4.65386733942608	5.37945019518453	4.31217831570973	4.48491512805279	4.6302709069443	4.34375995984923
"AL162431.1"	5.0971640022543	4.57547557441617	4.86488541759273	4.86777806962991	5.47769992466477	5.28896466808134	4.890423002102	4.85557205849579
"AL162456.1"	2.59414274866444	2.44016648177927	2.44481044823652	2.78191463543697	2.53008403176589	2.56036935853429	2.4735639928584	2.69358909396023
"AL162458.1"	4.13195046523704	3.87566231775881	3.9134981327175	3.97999461636147	4.07551262473127	3.97406526779783	4.60399516026872	4.31323864352802
"AL162574.3"	3.43757307082986	4.20350826136859	3.85169215915322	3.89099333586344	3.53369576060356	3.73725624174801	3.92319443855685	3.84725747362925
"AL162586.2"	5.76447625306881	5.68402308337644	6.53508558328727	7.0315240973364	5.94222824232773	6.22569712969855	6.31751566701992	6.96118937400874
"AL162591.2"	2.51225046036376	3.00361860007526	3.15849018692233	3.08307832877058	2.38614530090887	2.68915222487278	2.82738837646116	2.97187439660915
"AL162595.1"	5.30820371909491	5.70915306408742	5.16571445569057	5.51388611560682	5.32689645175422	5.61410865008753	5.49517814883757	5.88286481915672
"AL162595.2"	3.45513701969123	3.16717163066841	3.94097423937027	3.69011203204927	3.53744616513649	3.48771824557551	3.62754655278166	3.46597495924339
"AL162632.3"	2.8482833090926	3.20590490804524	3.01252254563616	2.9472009460887	2.84584767584911	3.03060267865114	3.30771525737435	2.35590550722909
"AL162724.1"	4.54295370828481	3.84173109644875	4.91205367751848	5.00665708747955	4.44771157475433	4.23710997063832	5.11604680060786	4.7905795285895
"AL162724.2"	5.35067189945399	4.25750337203283	5.54627217521374	5.2996008617864	4.54027721589662	5.26659225976291	4.89043654990153	4.6942124368738
"AL162727.3"	5.23406246347018	5.07012891499706	5.86901241369125	6.14625478734751	5.28562716035266	5.3479017552227	5.15515595971997	5.38078887061438
"AL162731.1"	5.89875148503538	5.78897404835883	5.90715258824735	6.29312248842187	5.93421726454173	6.11175636696987	6.36101263108304	6.42310480280717
"AL162742.1"	6.6992522619391	6.58005603380096	6.43354743422012	6.27867177663283	6.79580681480452	7.1750200969805	6.94625805938035	6.92906181702761
"AL163051.1"	3.25262709302758	3.30593455707335	4.14007900081483	4.13951696579966	3.95711957290368	3.55010060166233	3.52574253335972	4.05041035869393
"AL163195.2"	2.52593811185562	2.05351140064872	2.81446749470779	3.29081638382282	2.87245963757818	2.93470058627966	3.02957688862121	2.92182421163602
"AL163952.1"	3.10879284244299	2.94609020383658	3.22024673139295	3.17263479161963	3.13727914786789	3.00821766363394	3.66902089640869	3.7808699537292
"AL353052.2"	1.66811511103733	1.78340903913731	2.4993420329179	2.47366801488604	1.95917250553522	1.79722458119041	1.99798754840268	2.7117424127221
"AL353135.2"	7.74594763524859	7.85406988266385	7.8115835982948	8.077353347467	8.53470018356713	8.74556867934171	8.43242082767522	8.65659526390936
"AL353150.1"	4.02201167086208	4.32399431519462	4.36440912233038	4.74004035748014	4.19904577178941	4.2121716891668	4.52137116694216	4.22219816845845
"AL353152.2"	3.42328604644727	3.721982854636	3.89598889890703	3.96468121246495	3.38014691889258	3.57324436060854	4.17349485192376	3.74698542849869
"AL353572.4"	4.97745050094455	4.55362218801829	5.18251905740386	5.35147782382987	4.25413034204166	5.12155890539948	4.50696104674542	4.93206029673852
"AL353581.1"	4.66419610181693	4.9440965958085	4.82186574325271	4.9558891380954	5.03088110253748	5.04599140963119	4.59306506889639	5.17955562529334
"AL353583.1"	1.38496206918696	1.54285518472529	1.51452916514761	1.6043045987289	1.46106451601037	1.76231757696551	1.70009998528437	1.51351673703575
"AL353608.4"	3.92774998072338	3.70965238694284	3.53531035460552	3.30214818924345	3.26263913377214	2.66507860127116	3.73545859197896	3.34232814885675
"AL353611.2"	2.40262780411643	2.4244338139629	2.88231842859385	2.55122745915461	2.11191897266775	2.53882824934075	2.28039805121422	2.26087819444651
"AL353622.1"	8.36767565734791	8.52780142135724	8.53300158928362	8.70656338893556	8.51678904385187	7.36122963121097	7.83128042910363	8.37894098647781
"AL353660.1"	2.1049767039209	2.21103166211009	1.52745527970727	1.34209747407243	1.52931179858413	1.68069515415251	1.77636468661037	1.93480291210946
"AL353680.1"	2.14895995500681	1.87618893301182	1.7333159302399	2.00169353303605	2.54028984203406	1.50713918770754	1.75785313114806	1.86392115999682
"AL353689.2"	3.23385657709723	3.4692829526819	4.34901282765097	4.24245071831008	3.75445855042528	4.03220822329098	3.80479998687308	4.3986431389028
"AL353704.1"	1.85309377883221	2.07006671881909	1.9756779496268	2.24484082971577	2.17274740081099	2.3907176517719	2.36504709588671	2.12137529549125
"AL353708.1"	2.48409823974226	3.41837939457454	2.83495462714871	2.02575555633134	2.48002339935182	4.17148426712124	2.41886812930858	1.99050165787334
"AL353708.3"	5.27960402654718	5.2576817322444	6.26167079955627	5.41825691268981	5.06602045401864	5.6891434279208	6.1699771609253	4.98305720309322
"AL353709.1"	2.12520668181116	1.89272535020535	1.67673700157852	1.79305114314307	1.69688606626964	1.75660904397334	1.77523110661891	1.99050165787334
"AL353719.1"	3.79940086613906	3.96827767973531	4.22243162459131	4.21095298256946	4.07877031508595	4.04182613706571	3.67323950862178	4.24043423183387
"AL353726.2"	2.17910169610659	2.31077007736507	2.61242918393513	2.56901895984503	2.36453633715028	2.52769114889065	2.38211224208109	1.89738183819428
"AL353730.1"	1.57012561638806	1.97078261344297	1.80638415467477	2.09488333677838	1.92242363099974	1.73746584085731	1.77177299320815	1.94170778774383
"AL353732.1"	1.22456030209369	1.67410932010862	1.10343845937228	1.06108681949284	1.02452027516622	1.07598382634165	1.14615402563579	1.11407078219256
"AL353746.1"	2.06397790317175	2.21077626162658	1.33405997763666	1.32540334828105	1.55801332479802	1.80026067892963	1.91289935046865	1.9403908175575
"AL353748.3"	3.94945678012258	3.56543391974456	4.31811004052796	5.04971021409861	4.41889320668948	4.1286648118677	4.23710997063832	3.97428967635439
"AL353763.1"	3.80654031525258	3.80195339019216	3.15677653757684	4.20189673423558	3.0106646408817	2.86877599569347	3.05505323714839	2.76740739131693
"AL353763.2"	6.67614117661842	7.23648244074431	6.14158898059762	7.67427397748366	6.77346941914517	7.06443880211437	6.69830871420722	6.18069893438238
"AL353784.1"	1.62799424677931	2.722400281133	1.2324168892009	1.2693409764566	2.21266007185912	1.18697637589476	1.90708291362953	1.39411816172347
"AL353796.1"	3.28309270919477	2.21011488839999	2.10535679104231	1.90273260510405	2.36590790910043	3.64987805250767	2.83625882898934	3.19271625972691
"AL353801.3"	3.84575035982364	3.59723295849956	3.88960501906295	4.07271210504355	4.53852329693211	4.57486109097408	4.4876851466453	4.37192359886233
"AL353803.4"	2.36701518044527	3.00534578853953	2.65821802441387	3.30568399639662	3.05682315224433	2.2363690927372	2.65178954150838	2.68670112463411
"AL353807.2"	3.52479529446494	3.7349400858697	3.6591537992901	3.87972512295049	3.74909041008958	4.12002307418359	4.43109255446315	3.63946795690443
"AL353997.2"	3.70625972908442	3.88225743540013	3.55982771017147	3.92120266486156	3.97265515435928	3.99132683292266	3.99633841126638	3.70180261263586
"AL354674.1"	3.4530176963588	3.77810874775286	3.63331429114228	4.0083330761305	3.64232689402799	3.77488057168937	3.98400886037196	3.56999426754909
"AL354707.1"	1.93187658025521	1.76283700482817	2.01740985982956	2.37665676961826	2.80879195414517	2.14160130491681	2.00297651799734	2.09058657846195
"AL354714.1"	4.81220787725746	4.33224873028235	4.81357116331679	5.21175844089762	4.24245187023897	5.19199864115176	4.07858593608747	5.25977061432333
"AL354733.1"	3.53424078674483	2.97621336504403	2.73893836097138	2.67088000157336	3.75391211974376	2.47859860308924	2.65039137130354	4.43158234013143
"AL354733.2"	5.48707980454595	4.91275470495544	5.83424297715838	5.68194998811452	5.93937147421972	5.76621507781898	5.81807540154771	5.82452971015123
"AL354740.1"	7.23914275699565	6.74444076841324	7.11324793607579	6.90590140104802	6.69959398816065	6.68646529342226	6.66641180027361	6.55366567615559
"AL354743.2"	1.7346736831856	2.04262770516762	1.85132380988703	2.36032850012138	1.56660280701741	1.60625301752875	2.43273018643449	2.0949484427946
"AL354809.1"	7.55870460950913	7.0806123402922	7.20165613888631	6.85862823295689	7.07834026631484	7.50980983358565	7.01109079800284	5.78519155182057
"AL354833.1"	3.75527729002984	4.14499263470228	4.04094418212093	4.39510137239435	4.10828624965919	4.38684496987383	5.09426542452848	4.82368628552265
"AL354836.1"	3.96053947177058	4.23144623361429	4.45766226479716	4.72026446453751	4.41578242224736	4.21237302532603	4.57100268544414	4.27030901604493
"AL354861.3"	2.80246285319229	2.87766092297192	3.08879349039734	3.33022234027384	2.83027405466188	2.94352524576176	3.0563707679055	2.49337147255634
"AL354863.1"	2.7938985061013	2.41782327612837	2.53733342347663	2.84675347805959	2.55166141800377	2.76946767697947	2.75148500219479	2.80426577561183
"AL354892.2"	1.93323315287292	2.33068430924598	1.76225060280633	1.68230176514181	1.98464785725854	1.75102872004346	1.98702208697372	1.07598382634165
"AL355001.2"	4.62152211936459	4.43781823634639	4.87626776087804	4.68253957579186	4.93900779951598	4.79759579692102	4.51449554792589	4.46855457001888
"AL355075.3"	7.02758780618675	6.36573167617185	7.02244582600095	6.44173189555897	7.307226993392	6.96251433709315	7.84612876981453	7.61732441039664
"AL355075.4"	7.07591294874451	7.39336827076295	8.40517251464645	8.35062956646068	6.23794142482918	6.51566988995421	6.85797876387886	6.23033961209485
"AL355102.3"	2.37670797399437	2.70243436080896	2.7904793710144	2.84005946379089	3.11542469928114	2.7354259633714	2.81192225358678	2.46830044579963
"AL355103.1"	1.69083191183485	2.15958058900649	2.04504850943207	2.11210146269275	2.12963662954962	2.45779459364601	2.36473821284934	2.53498255133936
"AL355297.3"	5.50440062785113	5.39149637286289	5.60044592148925	5.65035472948221	5.22727490007398	5.51744161938075	5.72087508741762	5.36264585265287
"AL355310.3"	2.11999877317959	2.17483518390823	2.52587003513599	2.24381092781155	2.35272889964322	2.56785765788729	2.58082775787239	2.70121766035473
"AL355312.2"	7.93461748221792	7.70455549613443	7.46518778558193	7.13188390353652	7.71119501166524	7.80717662292985	7.32255322656632	6.99981266853331
"AL355336.1"	3.77718580032779	3.3499352499224	3.83702433072668	4.23597751366617	3.99685713332671	4.05597354452515	3.71648226575032	3.24168844304179
"AL355377.2"	2.59186378094358	3.2752808353446	3.08010505186448	3.21203046200674	3.10818075079351	3.50499434572162	2.92105223311649	3.58249760964482
"AL355483.2"	4.43996554325944	4.56842803377269	4.97958788076568	5.25706729151071	5.16011520635904	5.10946356455256	5.22527545749012	5.18528179306947
"AL355488.1"	4.49444246070059	4.2087961984427	5.22262384995104	4.48651486996629	4.83624758442179	4.68815226498524	4.54264945160032	4.94647041693527
"AL355497.2"	3.57864739843605	3.62272835589729	4.19227122252598	4.39601327844797	3.68976595942545	3.47614777264955	3.72864393307405	3.99686703817423
"AL355578.1"	1.56121938047216	1.41451102025958	1.89386768457508	1.42405982271113	1.46400241318899	1.65560044528398	2.08043526641421	1.60115126090685
"AL355581.1"	4.36814845239478	6.82712661136558	5.02345287717187	4.5770314194906	4.170600818364	3.82751329721922	4.18947600078574	5.88750470016937
"AL355592.1"	3.69285602789901	3.1170806752476	3.56951566392165	3.8697794129907	3.33074389926754	2.99820388041272	3.33467173724473	2.61229967746701
"AL355613.1"	3.34553218336785	3.66757113728879	4.1816162257134	4.13526797653296	3.29724926876845	3.89073688223429	4.38263850470102	4.0756531579679
"AL355674.1"	2.06238456994541	2.23323417482795	2.28599005039039	2.67584342094785	2.06156835847445	1.83324560301893	2.03138954064005	2.05430550130363
"AL355816.2"	9.0914257309543	9.22104633706829	8.63507083169384	8.62914014839944	9.02333993078453	9.03556023635777	8.49723516988137	8.44615803659385
"AL355922.1"	4.69737861075297	4.49211441575831	5.37855882531604	5.50887758702296	5.24227330193939	4.08723001683591	5.26556123469308	5.06720615599972
"AL355974.1"	1.77851684585359	1.30527149530993	1.48585557370113	1.62131447188291	1.39981418665498	1.85049198167663	1.86276617528727	1.52897920642658
"AL355987.4"	7.53525592650638	7.89322749247385	8.02732776045172	8.22330359091734	8.53038594619655	6.94946586345302	8.00369485526039	8.69211285747072
"AL355994.3"	4.53396480034632	4.52577609609901	5.12345969759765	5.23208221513136	4.94794243445685	4.67297378142625	4.98602561463992	5.43810538038177
"AL355999.1"	4.90479387019654	5.18241809101421	4.60908883956438	4.94159033957593	4.81306192859696	5.51966827269069	5.2443356343068	5.08947673369352
"AL356019.2"	3.86165185946955	4.81938372606656	3.94560457946468	3.23315476556585	3.89181488226364	3.53639470378266	3.45913974340426	4.26354805181069
"AL356056.1"	4.12969411574402	3.7822076983597	3.85378445565643	3.88818959620525	4.33741603142695	3.37029695684583	4.0102043135821	4.2298538240125
"AL356095.2"	6.0645845857369	5.81554167877938	5.77084142395542	5.91887038909345	5.31317626194199	5.38475573956687	5.58474019096108	5.19435599345507
"AL356108.1"	4.41039810317083	4.24316520980838	4.81357336910044	4.73463827910819	4.71349463229225	4.78021375580511	4.53796398244168	4.55770161159181
"AL356118.1"	1.81920201937226	1.73502235474623	2.05061844082338	2.04256206607486	2.32318975567671	2.10029679435621	2.22885730456895	2.18886370042348
"AL356124.2"	3.10448879177387	3.42342752239943	3.43457395521272	3.74364080974536	3.41555046833768	3.81062784366312	3.58170757627878	4.46408085423528
"AL356130.1"	3.29291929217944	2.72316701352657	3.62307283721079	3.78766199069833	3.54029976035596	3.35845615888713	3.84874472027986	3.39840777336133
"AL356134.1"	3.84575035982364	3.77428011154181	4.21512425326193	4.3725790516711	3.88594748181035	3.47902800372247	3.87468293735495	3.79922162832832
"AL356259.1"	3.68923246465498	4.91775894111251	2.95525131865354	2.28672199669054	3.01655799593023	3.78180848782032	2.36784832230626	3.35520760444557
"AL356273.3"	4.46296958256672	4.75039436444426	4.22930545763628	4.13618793430262	5.07532642903014	4.95199555216425	4.20993741074397	5.6161508205136
"AL356417.2"	3.06322126443463	3.20859330088473	3.49063826367475	3.44638593228609	3.27726435385386	3.75308733539534	3.4130523072741	3.34681966092462
"AL356481.1"	5.73653919427227	5.95183982497889	5.721907308417	5.85998064959906	5.43803024820356	6.19951449221932	4.98972459603928	5.80005785825988
"AL356488.2"	6.31067000485848	7.4499821127391	7.12268353235439	6.88412460052326	6.9394783623483	5.40792102283896	6.56776072558945	7.64316459333753
"AL356489.2"	1.96176111998664	1.82586732489739	2.04263292871214	2.00059101333564	3.31869115103589	1.88351535518887	3.22152594371807	3.32132478882514
"AL356512.1"	3.88758052520062	4.19454281852174	4.3519349887808	3.66185199890323	3.15586149524357	4.06757481640539	3.63762611167975	2.96693421983232
"AL356740.3"	2.83658776786983	2.64561536338824	3.87001661108643	3.92862096503358	3.34249157600757	3.15196111377701	3.12279277367118	2.87859887507976
"AL356776.2"	2.64811297711671	2.67588895979749	2.81875040168985	2.95855361603605	2.50557858872819	2.56661752294096	2.56249061380033	2.79473250807734
"AL356804.1"	9.10127651164361	9.09926513472498	9.13923044414977	8.90734626482981	9.71751930559412	9.57457495797298	9.51428063700737	9.07583937154248
"AL356966.1"	4.05919269765519	4.08943605418368	4.43631325369816	4.51818196954088	3.77472528059196	3.41976702170487	2.99369756971196	3.62623266781355
"AL357033.1"	3.4229497540679	3.61957788126072	4.0154094367356	3.83203696872258	4.09963300917824	3.70032316667963	4.1359121369525	3.55297688338443
"AL357054.4"	1.56201955841452	1.72237428991808	1.64579674976904	2.56349461644219	1.74802448850568	1.90096167669628	1.77261416691627	2.32370743438673
"AL357079.1"	3.32868491047085	4.68532630746384	3.35825158934153	3.80502278659163	3.87856303098867	3.32438334061648	2.9418042163386	3.85321836342574
"AL357079.3"	4.79173440948791	5.39340352106466	5.15878110970135	5.67444160124943	4.99390876597358	4.8425290303123	4.96502872533871	5.19738107021422
"AL357093.2"	4.03577806672475	4.45110139462555	4.68445215538508	4.47571008347582	5.1346469739407	4.86144567232131	4.24990159956605	4.38742645447932
"AL357140.1"	4.54975496388401	4.2998465887659	4.71681572241785	5.00776380656294	5.05820516471737	4.87743669531486	5.06049445072	4.63693379987553
"AL357146.1"	1.35905835091146	1.55123846928104	1.55671541438736	1.38525143917354	1.37886361325707	1.43895969640286	1.72573024697633	1.36650180102459
"AL357153.3"	6.929910587761	6.50912092781098	6.85377028319217	6.58280681207691	7.06684909117623	6.32874545992314	7.21400307219325	7.05262148874569
"AL357507.1"	2.25916544749117	1.8722378706575	2.14193935227303	2.07017116328255	2.41067270139157	2.22624993128059	2.32521094178118	2.47820834265407
"AL357558.2"	4.56400768974156	4.31125539690668	4.70381786813735	4.79603941193686	4.09142355619927	4.30324366824087	4.76354672244659	4.63992107999262
"AL357568.1"	2.11564974896137	1.21184591268397	1.41517405670952	1.80199044317976	1.35222876058541	1.26056939491191	1.611579596976	1.4859611244718
"AL357673.2"	2.58372661895619	2.1823253264973	2.84113211853883	3.47402585289081	3.18849331590879	3.05225217292795	2.76644255535071	3.27182481613211
"AL357874.1"	3.36598316619145	4.23710997063832	4.174968470575	4.14497897878246	4.37211435054812	3.92739074835483	4.22862157696774	4.20366101748646
"AL357874.3"	4.86030264732202	4.12823766519297	5.22899947158511	4.18066111168002	4.47150466340122	4.63225877979214	4.50594642112429	5.11844339564212
"AL357972.1"	4.92609209003783	5.2905514265592	5.40355176143503	5.53229792792654	5.12100102679474	4.99754987138436	5.11756020643738	5.03397364415603
"AL358074.1"	1.55298378020454	1.40081102753216	1.37829974127903	1.44728839695752	1.34736239407293	1.02508135012286	1.5022102494778	1.17442847546912
"AL358215.1"	2.54560794068579	3.00943827679224	2.7766426311761	2.75859924214747	2.8768787345981	2.43521030165085	2.82998356113852	2.78304385340569
"AL358216.1"	4.7423815404871	4.92835905580906	5.01587001062329	5.20545591826792	4.63512831721705	4.94214244972907	5.15087995665727	4.90179076455459
"AL358333.3"	6.87789812147329	6.63152997436828	5.9204525659248	5.82626792373133	6.86389574945175	7.16077812546524	6.69611018623839	6.65268069341579
"AL358394.2"	3.11392191058619	3.64424897835922	2.96148273929759	2.51393416046879	2.87207931954164	3.05491147256717	2.75837544186099	2.66491210687734
"AL358394.3"	1.95675857681862	1.86354367599155	1.79489867444245	2.25916544749117	2.49939115431855	2.02425537271309	1.89492375791935	2.33405812557683
"AL358472.2"	5.16712702675427	4.97986978254927	4.80670221667448	5.11264598471428	4.93832176439637	5.14600963478503	5.34248968861744	5.03905456154999
"AL358473.1"	2.49139855567668	2.48103550024845	2.9287922748288	3.27213666125725	2.75023649728943	2.7530901343376	2.91849585965807	2.82806655957876
"AL358613.3"	2.40090952827794	1.89990820923878	2.37672851128792	2.75859924214747	2.40581815436741	2.43311658976153	2.81009866100573	2.99632507396794
"AL358781.1"	6.17611641332761	5.85847793163365	6.8336313149191	6.51360839219719	6.14595332973336	6.37948363466395	5.93454432950116	6.44564184876323
"AL358781.2"	4.17291999459456	4.18582028428392	4.1156376401024	4.09692542191532	4.12465024298811	4.02213154210015	4.51231872833266	4.40962218553386
"AL358933.1"	3.63640170192571	3.4154279663219	4.46454361029875	3.82114313719471	4.79571467457268	4.15800170445089	5.35512452313828	3.62088766942461
"AL359076.1"	6.53597892681537	6.52169530155688	5.84292298683254	5.13351138328766	6.25825470000273	6.17225492712413	6.32361846093411	5.7370601857609
"AL359182.1"	3.11947915598486	2.95846738135322	3.19977725112915	2.93721603124415	2.61368875276032	2.81377860810719	2.27631727573746	2.85081536636703
"AL359198.1"	3.08075225869785	2.70644349133377	3.20027067871567	3.39808592140863	3.10709081872133	3.06391368165761	3.01697804860809	3.29284039429999
"AL359313.1"	2.49978843260546	3.14897023886176	3.3315185896105	3.58981703059745	3.10325907263463	3.26479090472724	2.94243850000752	3.78415652656065
"AL359396.2"	2.18805060651429	1.93652723544193	2.18348386362211	2.87092386353973	2.2596999873121	2.40141782148019	2.42375499495341	2.31090822643138
"AL359397.2"	4.88640448149564	5.05932561965392	4.74590330573147	4.00882198071564	5.57367891812777	5.37809891941009	4.90137311350036	4.35833204089252
"AL359504.1"	3.49039333955013	3.68883039822699	3.66069652221247	3.50106105128625	3.58736709565635	3.30618480829637	3.46074537901888	2.76967649726779
"AL359510.2"	2.65627879990773	2.40582503638708	2.6440586164515	2.64868583717442	2.34899625495366	2.78955482682173	2.53705273755592	2.73000671490645
"AL359513.1"	6.18675373793234	4.96615383269159	5.59705943000458	5.08600412268649	4.81750923097524	4.92202744560264	5.43945827754069	5.04278819314017
"AL359532.1"	2.50344034210202	2.56798121738782	2.26563499000674	2.1752189088149	2.76561705381693	2.96830563425167	2.68775211736321	2.39549502620671
"AL359538.1"	1.41762231547303	1.52341294855677	1.25996504447711	1.27941192573938	1.40053032086906	1.27706242133598	1.36834342391675	1.34474272470795
"AL359547.1"	1.64683338159887	1.79686037428091	1.79068257964269	2.00048985254431	2.37128198332684	2.21886430708817	1.77035068162262	1.84918111190789
"AL359555.2"	1.76529954390514	2.26998831742134	1.8982627338028	2.03151199751339	2.16321302015765	1.89751035056554	1.93159113061053	2.73342874361757
"AL359555.4"	2.76815013847239	2.9240125041991	3.12587261518755	3.02951624357677	2.85122257112861	3.13707703942147	3.10795386188066	3.17593627187718
"AL359632.1"	6.20015506090963	5.6162894141095	5.28621938902647	5.72420593401548	5.46727727991594	5.40877199340957	5.17314959275076	4.87742492254516
"AL359649.1"	4.26528115903959	4.07858353087505	4.84034650140923	5.03768179358826	4.5041185004958	4.05939489830251	4.34276627722949	4.10068237025797
"AL359693.1"	1.55538840028398	2.81467624118287	1.51983216522842	1.31755366231212	1.46106451601037	1.90265151997711	1.35513153416783	1.27925233594464
"AL359706.1"	4.03881565535045	3.81942438487669	3.2933911653677	3.29808168942391	3.90660006263774	3.77021769692524	3.45676818681101	3.26975810525246
"AL359711.2"	4.8790989224686	4.78347069352894	4.73648882654256	4.62871133794516	4.54991902153537	4.4741908494697	4.49503526043858	3.97785989317985
"AL359715.1"	4.17312598423129	4.43730702141414	4.49178620599049	4.52698901568704	3.7256219549859	4.63867654245781	3.39849738377329	5.37334151532802
"AL359715.3"	3.7015952752347	3.48425278695469	3.16949729568876	3.45919113973414	3.20390280203197	3.02425980658599	2.86729060463301	3.05061788931468
"AL359757.2"	3.70654670307762	3.46518903094196	3.71908680367383	3.99191457820467	3.28616527339538	3.47127390129521	3.5405694282261	3.82240439512113
"AL359762.3"	7.80450548340488	7.61259174175521	6.8847958129795	7.05445221098501	7.36151961047806	7.0306425068001	6.68191747485085	6.75947612873879
"AL359853.1"	2.73700202166048	2.62821785598932	2.82816707726806	2.89209121896334	3.37131020275639	2.84701155588365	3.01698202708639	3.03417113573867
"AL359853.2"	3.70801212166028	3.49107828928837	3.9952340758722	3.92451285897572	3.66561601223988	3.57626690106721	4.0684480701531	3.85600667618468
"AL359881.3"	3.14533243629376	2.97617051457813	3.10278482757528	3.19784050724594	3.0909571869836	2.95237830434638	3.25719465952566	3.27313534476265
"AL359918.2"	3.4481273299812	3.29765896010013	3.4481495809771	3.88352862801204	3.31459853889453	3.8600343087179	3.35171101692058	3.6619413772896
"AL359921.1"	6.39356443042669	5.32486489484267	6.3750234042922	6.45803924398391	5.59052353531801	5.92174210234698	6.23424341402569	6.56558736456121
"AL359924.1"	5.17680113636045	5.35007951926407	5.22070360541202	5.30913595948483	4.62949892577895	5.12239100864205	4.64584286605939	4.83742899775201
"AL360093.1"	3.44938088255865	4.20904576608049	4.86532731386365	3.79276939351966	3.86144820933486	3.75121688878506	3.30798517548893	3.78544594679097
"AL360178.1"	2.4741720474945	2.23323417482795	2.89692549671195	2.13316452676427	2.7210009429853	2.97476126428352	1.54485694318598	1.86976129805667
"AL360219.1"	1.12111969019664	1.29271013815637	1.42202767925422	1.35664191756977	1.46106451601037	1.46598319203148	2.14060137118766	2.12607080509549
"AL360270.2"	5.91236339737525	5.41288576231141	4.75410728539769	5.2996008617864	4.78325106521583	5.3907192260037	5.17667167093158	5.37439127850173
