"ID_REF"	"GSM198942"
"AC022167.1"	6.01331554434579
"AC022167.2"	6.55754567187927
"AC022167.3"	2.93838154519904
"AC022211.2"	5.36536042751805
"AC022211.4"	5.38346846821442
"AC022217.2"	6.15894860503234
"AC022306.2"	2.73282039643823
"AC022336.2"	2.55362890755331
"AC022364.1"	2.4516020137799
"AC022400.1"	4.64502947376999
"AC022400.4"	6.70109039425819
"AC022400.7"	8.05398853819208
"AC022413.1"	3.72093432484283
"AC022447.2"	3.58552188057284
"AC022506.2"	2.33950956208375
"AC022509.1"	3.43969684766409
"AC022509.2"	2.40391985370986
"AC022532.1"	4.18610300691792
"AC022540.1"	6.11913100868125
"AC022558.2"	2.7397849380958
"AC022613.1"	2.98082012186799
"AC022613.3"	2.71628733629075
"AC022726.2"	2.22958961830188
"AC022730.4"	2.40387549139168
"AC022733.1"	3.16383548544794
"AC022784.1"	2.95350572880596
"AC022784.3"	2.33868100944555
"AC022893.2"	3.30987387460043
"AC022915.2"	3.02652601034089
"AC022916.1"	3.07386432193736
"AC022929.2"	3.37059428625909
"AC022966.1"	4.54568211106093
"AC022973.5"	6.90533976012052
"AC023024.1"	3.81102748335384
"AC023043.3"	3.30710871671275
"AC023136.1"	2.06787530903263
"AC023154.1"	2.60503409698043
"AC023157.2"	2.65821753372691
"AC023301.1"	2.67286987576823
"AC023421.1"	2.25608053026445
"AC023509.1"	8.91100592868232
"AC023509.2"	3.57835480326581
"AC023509.3"	3.83176376902873
"AC023510.2"	3.18888024334491
"AC023590.1"	2.01399476893342
"AC023593.1"	6.45396536756792
"AC023794.1"	2.65448533898639
"AC023794.2"	2.85460933567191
"AC023796.1"	8.28490004772731
"AC023796.2"	4.11841225507048
"AC023813.4"	3.53639609328324
"AC023830.1"	2.75692928742157
"AC023830.2"	3.2577273580001
"AC023906.4"	5.85636612320879
"AC023908.2"	2.71394251174906
"AC023908.3"	2.80089406581124
"AC023946.1"	3.16310984092165
"AC024022.1"	2.7290335931028
"AC024060.2"	5.30522400355551
"AC024075.2"	6.18886670659443
"AC024075.3"	6.15527963766959
"AC024145.1"	5.61112253592594
"AC024267.4"	2.6141332805944
"AC024267.6"	6.2364700562008
"AC024361.2"	3.37570321603112
"AC024475.2"	2.92053848519199
"AC024560.1"	3.5156881480034
"AC024560.3"	3.48039597653582
"AC024560.4"	4.83204776371975
"AC024560.5"	5.34109013159579
"AC024580.2"	2.46679739448716
"AC024588.1"	2.27301676529811
"AC024592.2"	4.54506681770654
"AC024597.1"	3.73016928528281
"AC024614.1"	2.86479049761417
"AC024614.2"	2.86458692252702
"AC024651.1"	2.50972300078581
"AC024651.2"	3.47762274025116
"AC024884.2"	3.42275647104391
"AC024896.1"	3.14476925273302
"AC024937.3"	4.2796848201025
"AC024940.5"	8.70956621105231
"AC024958.1"	2.28437345250787
"AC025031.2"	3.99187732829948
"AC025031.4"	2.81505718297786
"AC025040.1"	4.78522313310061
"AC025048.2"	3.98958247772913
"AC025048.4"	4.1377374304545
"AC025125.1"	2.36376143461103
"AC025154.1"	4.84939516704247
"AC025164.1"	6.00531271900708
"AC025165.2"	8.14788401038765
"AC025171.1"	4.27132928613211
"AC025171.2"	5.43597162251021
"AC025171.4"	3.12588526662494
"AC025181.2"	4.93700477178765
"AC025257.1"	6.66018832761895
"AC025259.1"	7.11617489579431
"AC025262.2"	4.48468749792259
"AC025263.1"	2.34886101083828
"AC025263.3"	2.61548309708215
"AC025265.1"	3.03842754301935
"AC025272.1"	4.13102756940527
"AC025278.1"	2.30626630732676
"AC025280.3"	3.8717741017603
"AC025370.1"	4.10700099756005
"AC025419.1"	2.80521407361112
"AC025428.1"	2.76457679217314
"AC025437.5"	2.80317583336352
"AC025442.1"	3.37727361791656
"AC025569.1"	3.44153827074808
"AC025575.2"	2.70970545063719
"AC025576.1"	2.58717248151085
"AC025580.3"	2.23867931597327
"AC025674.2"	2.58752761986827
"AC025678.3"	5.45188551126975
"AC025682.1"	7.87107616846417
"AC025810.1"	2.59460019900035
"AC026124.1"	2.71893254873916
"AC026304.1"	3.45310229142351
"AC026316.3"	2.3195596307641
"AC026329.1"	2.61976790695033
"AC026333.3"	3.42701598532522
"AC026336.2"	2.95942204172286
"AC026356.1"	2.69659821963408
"AC026362.1"	5.7476020816023
"AC026362.2"	2.68564330668186
"AC026367.2"	2.18905780395372
"AC026369.1"	2.69822111803642
"AC026401.3"	7.53084218016857
"AC026422.1"	2.01480895435507
"AC026461.1"	7.23237076837422
"AC026461.2"	6.506101147898
"AC026462.3"	3.88573625791141
"AC026464.2"	4.09161619184329
"AC026469.1"	3.42783560237983
"AC026471.3"	2.87216417076427
"AC026471.4"	3.17539529082248
"AC026471.5"	4.29294232104465
"AC026523.1"	2.24395968979282
"AC026523.2"	2.8352178479372
"AC026691.1"	2.82099824908177
"AC026725.1"	2.53168504842396
"AC026746.1"	2.8039860636104
"AC026748.3"	4.18537388698424
"AC026803.1"	2.90377050244328
"AC026954.3"	5.15468129869879
"AC026979.4"	3.91158165323672
"AC027020.1"	2.9049601751452
"AC027020.2"	5.83561498397665
"AC027097.1"	3.2308531359633
"AC027228.2"	3.00057948391771
"AC027228.3"	3.5666976537537
"AC027237.3"	3.16308223970285
"AC027243.1"	2.82669256697859
"AC027271.1"	2.58171936082378
"AC027277.1"	2.58100035586121
"AC027279.1"	4.1881548482658
"AC027279.3"	2.89259836340157
"AC027279.4"	2.64459889347756
"AC027288.3"	2.50266774800544
"AC027290.1"	10.1485784275763
"AC027290.2"	8.30520517721065
"AC027307.2"	3.68306555803643
"AC027307.3"	3.21996314805157
"AC027309.3"	2.57198346902958
"AC027319.1"	6.76015648785644
"AC027373.1"	3.30992181685952
"AC027458.1"	3.55500568974683
"AC027575.2"	4.44961486734162
"AC027601.1"	4.39925107732747
"AC027601.3"	5.2899778566317
"AC027682.1"	2.51143196412081
"AC027682.3"	3.16871418217905
"AC027682.4"	3.35452074814999
"AC027682.6"	3.14913469557695
"AC027698.1"	2.7879674209051
"AC027702.1"	3.05237923454325
"AC027796.1"	3.67394991806038
"AC027801.1"	3.82509865289321
"AC027804.1"	3.22556578036547
"AC027808.1"	3.42697162294925
"AC034102.5"	5.51254814070501
"AC034102.6"	4.20462448505297
"AC034111.1"	3.41366298234158
"AC034187.1"	2.97572663656706
"AC034236.2"	2.92129078231402
"AC034238.1"	9.02956880325174
"AC036103.1"	8.24242450481975
"AC036108.1"	2.69134540819715
"AC036108.3"	2.90832655153685
"AC036176.1"	3.11769637143219
"AC036214.1"	2.4504054589126
"AC036222.1"	5.25575063184137
"AC037198.1"	2.54238439660835
"AC037486.1"	3.95247534954671
"AC040160.1"	3.26419909406327
"AC040162.3"	6.4139435939557
"AC040168.1"	2.72632608879184
"AC040168.2"	2.28226168485831
"AC040169.1"	3.0733276129734
"AC040174.1"	2.24779832445701
"AC040977.1"	5.57229178978793
"AC041040.1"	3.15913182827958
"AC044802.1"	2.35692620133869
"AC044802.2"	2.36110728201794
"AC044839.1"	2.6604988506729
"AC044849.1"	6.55741466467058
"AC046130.1"	3.07354170405055
"AC046134.2"	3.86784759061831
"AC046143.1"	7.4874099973335
"AC046158.3"	2.777786591019
"AC046158.4"	4.21855182174344
"AC046185.3"	5.48179474087524
"AC048341.1"	2.67459774176353
"AC048341.2"	4.78771962932546
"AC048344.1"	4.61649061319948
"AC048382.6"	4.68272182262174
"AC051619.5"	2.74808755558495
"AC053503.5"	4.37856141393662
"AC055717.1"	4.6904984769452
"AC055720.1"	2.77837583921565
"AC055720.2"	4.75990428342904
"AC055811.1"	5.09967843822972
"AC055811.3"	4.18502811136186
"AC055811.4"	3.07562132291218
"AC055822.1"	5.54749107469157
"AC060234.1"	2.52322345915695
"AC060765.2"	4.4104629975712
"AC060766.6"	5.89922139950705
"AC060814.2"	3.46220245403065
"AC061975.1"	4.68609976374854
"AC061975.6"	2.56744611201976
"AC062015.1"	2.90421911409257
"AC063923.2"	2.5613429141423
"AC063926.2"	4.38248975147292
"AC063977.5"	6.01722811097785
"AC064805.1"	5.08232419313944
"AC064807.1"	3.24555395414148
"AC064836.3"	9.63984536188057
"AC064852.1"	2.30918668892309
"AC064871.2"	2.40150464457224
"AC067752.1"	2.41041819920149
"AC067838.1"	3.42255428255375
"AC067852.2"	3.82580528128255
"AC067930.4"	3.9011369065795
"AC067930.5"	9.66201362391135
"AC067931.2"	2.8602021152197
"AC067945.2"	10.0582653865988
"AC067956.1"	2.53629687964765
"AC068075.1"	4.16580408826446
"AC068134.1"	3.49443589058452
"AC068135.2"	2.60240345923223
"AC068205.2"	2.20759716837794
"AC068338.2"	5.85199763352579
"AC068385.1"	4.92379094055403
"AC068389.1"	7.56166300892668
"AC068397.2"	3.22589093249103
"AC068473.3"	2.89447655072032
"AC068473.5"	3.82787963910291
"AC068491.2"	3.22888975615471
"AC068587.4"	3.65432107032315
"AC068594.1"	2.64408487917338
"AC068620.2"	2.21388209917822
"AC068631.1"	2.83545847051311
"AC068724.1"	6.0538785792373
"AC068724.4"	3.29844795637405
"AC068733.1"	2.91385144535813
"AC068733.3"	2.98629340362281
"AC068790.2"	2.22298657965041
"AC068790.5"	5.27970011662867
"AC068790.9"	3.56238083565581
"AC068831.3"	7.8551902181162
"AC068860.1"	2.47554717593796
"AC068870.1"	3.20584197672797
"AC068888.1"	7.50416530385316
"AC068987.1"	2.49890898661199
"AC069113.2"	3.81855931554411
"AC069209.2"	5.94757074425865
"AC069213.1"	2.45288032740872
"AC069224.1"	2.89389405939556
"AC069234.3"	6.68712999016352
"AC069277.1"	2.6794137938823
"AC069281.2"	6.51149176369293
"AC069287.2"	3.75647929683923
"AC069360.1"	3.01572254038731
"AC069547.1"	2.64164129183022
"AC072039.2"	2.19793897117783
"AC072061.1"	2.32696181194042
"AC073052.1"	8.39441716877834
"AC073073.2"	2.65472220053939
"AC073111.2"	5.15625012581318
"AC073130.1"	4.80104484349132
"AC073130.3"	3.84388445612798
"AC073176.1"	3.58318918434039
"AC073188.3"	2.34266652083929
"AC073195.1"	3.58586263989691
"AC073263.1"	5.34921049732344
"AC073263.2"	2.3682453840044
"AC073263.3"	3.61941692109908
"AC073283.1"	4.35419643471531
"AC073314.1"	2.88740600120826
"AC073316.1"	3.5156595193871
"AC073321.1"	3.39783516638623
"AC073332.1"	3.73369563806154
"AC073342.1"	2.40728476386391
"AC073389.1"	3.6592780130386
"AC073439.1"	3.73884692942409
"AC073476.2"	4.33849865101067
"AC073508.3"	2.6363061059618
"AC073539.1"	3.0462927315478
"AC073548.1"	7.45232564610948
"AC073548.2"	4.63702897846855
"AC073569.2"	4.46709703987529
"AC073592.8"	3.41681687887848
"AC073593.1"	3.27947444483835
"AC073611.1"	9.22716933243823
"AC073641.1"	5.53316114367388
"AC073857.1"	6.07976287694073
"AC073864.1"	2.71491339561246
"AC073869.1"	7.80638675873548
"AC073896.2"	6.77738540910445
"AC073896.4"	6.79612585711244
"AC073957.2"	2.7965086657717
"AC073957.3"	3.51117880571104
"AC074008.1"	3.00090825021381
"AC074032.1"	5.88586033196858
"AC074035.1"	2.15196259634455
"AC074050.3"	5.37388923253814
"AC074212.1"	3.36365766290288
"AC074387.1"	2.87760410679293
"AC076966.2"	2.12229239523399
"AC077690.1"	2.35692620133869
"AC078795.1"	2.92039344724347
"AC078795.2"	2.39163785817303
"AC078795.3"	2.68295014416253
"AC078814.1"	2.68466446196054
"AC078816.1"	2.35277120069851
"AC078842.2"	2.52701408684118
"AC078846.1"	3.42030571620954
"AC078860.3"	2.5518305905163
"AC078880.2"	2.30718970688835
"AC078881.1"	2.42878468729888
"AC078925.3"	3.27073173133987
"AC078925.4"	2.68930999618846
"AC078980.1"	2.38855733032235
"AC079035.1"	2.49243512969455
"AC079089.1"	2.49303958100956
"AC079140.6"	2.86742933270265
"AC079142.1"	2.89133858511629
"AC079145.1"	3.27574423512948
"AC079148.1"	2.4263562628724
"AC079160.1"	2.72090984329574
"AC079171.1"	2.91167475556429
"AC079174.2"	2.47035048932279
"AC079228.1"	7.65416541110007
"AC079248.2"	2.45962326901189
"AC079305.1"	4.35605261877727
"AC079316.2"	2.70017171935764
"AC079322.1"	2.7645585858917
"AC079328.2"	5.24357291809081
"AC079331.1"	6.53479761324135
"AC079336.2"	2.57693743131793
"AC079385.2"	3.0020431351345
"AC079416.3"	3.12867173646208
"AC079465.1"	2.46113778649829
"AC079601.1"	3.77815143747217
"AC079742.1"	3.47760347779076
"AC079781.5"	6.80491865263905
"AC079807.1"	2.50275226895379
"AC079834.1"	2.39206964007957
"AC079922.2"	3.59140081615487
"AC080013.1"	2.58408528651676
"AC080038.1"	3.66839594313838
"AC080080.1"	3.73645851160244
"AC080112.1"	3.58642472689408
"AC080129.2"	2.87720403164132
"AC080188.2"	2.27756017901063
"AC082651.1"	5.8610867103272
"AC082651.3"	2.57248018252533
"AC083799.1"	7.07403208874491
"AC083801.2"	3.290197773372
"AC083805.1"	3.42372997989471
"AC083805.3"	4.30856944794397
"AC083841.2"	3.08469160920256
"AC083843.2"	4.10462935028666
"AC083862.1"	3.75619930494898
"AC083864.3"	2.16374191659029
"AC083973.1"	4.7387796293935
"AC084018.2"	2.64917327737826
"AC084024.3"	8.75018694685414
"AC084036.1"	3.4424455275764
"AC084125.1"	4.89862926733009
"AC084198.1"	7.98516243144699
"AC084262.1"	2.61548309708215
"AC084375.1"	3.09992451165044
"AC084398.2"	4.78744570480746
"AC084756.1"	6.03140602365795
"AC084757.3"	2.52637704816595
"AC084757.4"	2.73738938533977
"AC084781.1"	3.43575559718449
"AC084782.1"	2.26055378443351
"AC084816.1"	2.99267997072199
"AC084824.4"	3.57050119307475
"AC084824.5"	8.22700250097466
"AC084866.1"	2.1041691095042
"AC084876.1"	7.9047363110288
"AC084876.2"	2.38655012832785
"AC087071.1"	3.47036889649556
"AC087164.1"	3.10010936108886
"AC087164.2"	5.8503899866761
"AC087190.3"	8.25525918709399
"AC087235.1"	2.51863563034276
"AC087276.2"	6.4673044714658
"AC087284.1"	6.1938882042793
"AC087289.2"	2.92374918880018
"AC087292.1"	6.58210397944943
"AC087392.2"	3.04118892905074
"AC087392.3"	2.74085054216171
"AC087393.2"	8.36496521131052
"AC087457.1"	3.927638736697
"AC087477.2"	2.3123058335795
"AC087482.1"	2.5441108733726
"AC087500.1"	3.03957563494428
"AC087501.1"	2.21531071956781
"AC087516.1"	2.04112000548899
"AC087521.1"	3.2553317945183
"AC087521.4"	7.31492607719489
"AC087667.1"	2.55476305949965
"AC087672.2"	2.35451988299073
"AC087741.1"	3.40355033385615
"AC087854.1"	7.184975654413
"AC087897.2"	2.35644632000115
"AC089984.1"	3.45508738144641
"AC089987.2"	2.9612706818865
"AC089998.1"	2.89285688824408
"AC090001.1"	4.34854918467125
"AC090023.2"	9.91381807371019
"AC090061.1"	2.79246259766487
"AC090114.2"	4.28377283128843
"AC090136.3"	2.39051392689727
"AC090152.1"	5.25457190369613
"AC090181.3"	6.04451583154172
"AC090197.1"	3.55264802939289
"AC090198.1"	6.58636558165809
"AC090204.1"	3.34787212487705
"AC090229.1"	2.7915304780161
"AC090236.1"	4.06609295501279
"AC090260.1"	2.51478196996371
"AC090286.1"	3.55180473149472
"AC090337.1"	2.27842818634048
"AC090340.1"	2.73922731503403
"AC090398.1"	2.40364798160269
"AC090409.1"	2.81297113302813
"AC090506.2"	2.17616033248837
"AC090510.1"	4.39352207705672
"AC090510.3"	5.86167664824006
"AC090515.2"	2.5719790082062
"AC090515.4"	3.60394507275457
"AC090517.5"	3.25501902773695
"AC090518.1"	2.64611743319009
"AC090531.1"	2.80524365162327
"AC090574.1"	2.33785249395691
"AC090578.1"	2.29483474467277
"AC090607.1"	5.82075460092496
"AC090607.4"	6.68061545648441
"AC090616.6"	6.63420685722546
"AC090617.10"	3.03242651962435
"AC090617.3"	7.01752753958164
"AC090617.5"	5.26648701179673
"AC090643.1"	2.4504054589126
"AC090707.1"	3.28226432070955
"AC090740.1"	2.54369805068614
"AC090772.3"	2.96224505033849
"AC090772.4"	5.97417821777672
"AC090821.2"	3.03171457106494
"AC090825.1"	4.74485685137815
"AC090907.1"	3.72735632281193
"AC090921.1"	2.7260322350058
"AC090971.1"	5.78009795315692
"AC090983.1"	2.9294798988047
"AC090984.1"	6.92256448118876
"AC090987.1"	2.28003607537013
"AC090994.1"	2.59369405986264
"AC091045.1"	6.89158420356614
"AC091053.1"	4.6343877567482
"AC091057.1"	2.36935355763343
"AC091057.3"	9.32673079202681
"AC091059.2"	3.47940560178641
"AC091060.1"	3.25565558757212
"AC091132.1"	5.90806607552769
"AC091132.2"	3.16949121501178
"AC091132.3"	2.40728476386391
"AC091132.4"	3.40018810614548
"AC091133.1"	7.88948624289667
"AC091138.1"	2.73116396322046
"AC091151.2"	2.36822150775944
"AC091152.2"	2.47710226839949
"AC091152.4"	3.43079176145015
"AC091153.3"	2.65873909605435
"AC091180.3"	6.98007156288795
"AC091181.1"	4.38739600139319
"AC091182.1"	3.72904113233247
"AC091230.1"	3.97071268703492
"AC091271.1"	3.85749066871494
"AC091488.1"	2.99406984834005
"AC091544.2"	3.55088387203713
"AC091564.3"	7.62620245891165
"AC091564.4"	3.32027711294783
"AC091564.7"	7.81172878564957
"AC091825.3"	3.07147739202451
"AC091925.1"	2.49015739444766
"AC091962.1"	2.3076039191619
"AC091965.4"	2.4504054589126
"AC091978.1"	5.13777489962626
"AC092053.2"	3.70561328985211
"AC092053.3"	4.44123049963411
"AC092068.3"	3.1749544018089
"AC092069.1"	7.8308171599496
"AC092115.3"	7.63475454429158
"AC092117.1"	3.92764371244867
"AC092125.1"	2.75193556028676
"AC092127.1"	3.5812020273795
"AC092134.1"	3.38059932689251
"AC092139.1"	5.044768000906
"AC092140.2"	2.67555193073591
"AC092142.2"	3.42757053392226
"AC092143.2"	4.64415761594921
"AC092143.3"	8.14766622037859
"AC092155.1"	2.72477203554075
"AC092159.3"	2.808995722521
"AC092162.2"	2.50636379124193
"AC092162.3"	2.59366421002575
"AC092164.1"	3.38114356006576
"AC092171.2"	4.91798291896203
"AC092171.4"	3.16310984092165
"AC092192.1"	3.01485032520423
"AC092279.1"	3.67265298280858
"AC092306.1"	2.98464644426017
"AC092326.1"	2.37647893839401
"AC092329.4"	2.70289982897645
"AC092332.1"	2.77009094551679
"AC092335.1"	2.58749062901147
"AC092338.2"	2.10649930039883
"AC092338.3"	7.77896517723238
"AC092354.1"	2.8746190513958
"AC092368.3"	5.85348784878717
"AC092376.2"	2.891972206637
"AC092435.3"	2.93557334184506
"AC092435.4"	2.26529309774493
"AC092447.4"	2.76950790768689
"AC092447.5"	2.51786380007489
"AC092447.8"	2.31052341120409
"AC092451.2"	2.71435495131289
"AC092490.1"	5.33577417461597
"AC092535.2"	2.44811245882399
"AC092546.1"	2.43157827408203
"AC092567.1"	5.2335059666518
"AC092611.1"	3.26526289708342
"AC092620.1"	3.69671968017499
"AC092620.2"	2.45512766250259
"AC092650.1"	2.43279476828478
"AC092652.2"	3.42999300459389
"AC092660.1"	3.69697215118788
"AC092666.1"	3.47045945803486
"AC092667.1"	2.51330869101697
"AC092718.1"	2.17605186228613
"AC092718.3"	5.74494371268788
"AC092723.2"	4.04640173653211
"AC092747.4"	6.30564205287777
"AC092757.2"	2.22583404030182
"AC092802.1"	5.77079630789542
"AC092803.1"	2.64547935563974
"AC092807.3"	1.9972014018962
"AC092809.2"	4.90035584745214
"AC092809.4"	4.88407492340597
"AC092810.2"	3.36072430021154
"AC092813.1"	2.69843609269395
"AC092819.1"	2.47046987238852
"AC092821.3"	8.03377569642092
"AC092848.2"	4.18537388698424
"AC092849.1"	7.00697035527539
"AC092881.1"	2.5138224448885
"AC092910.3"	2.5174025402073
"AC092919.2"	2.84807581505244
"AC092953.2"	8.2578686056066
"AC093010.1"	2.93649874319608
"AC093010.2"	6.79860962673034
"AC093028.1"	4.10819178380911
"AC093110.1"	3.19250520144974
"AC093151.2"	2.7879674209051
"AC093157.1"	3.93047347388611
"AC093278.2"	2.47901963015129
"AC093283.1"	3.56531896366072
"AC093297.2"	4.65957555238363
"AC093323.3"	2.30307855002074
"AC093330.1"	3.31703764479598
"AC093426.1"	2.40916176093526
"AC093484.3"	13.2128158323414
"AC093503.1"	6.34179125884939
"AC093503.2"	2.72751073226357
"AC093510.1"	2.904172101768
"AC093510.2"	2.29652844399269
"AC093525.6"	3.99687991503636
"AC093525.7"	4.14810289004092
"AC093535.1"	4.30916426333487
"AC093535.2"	2.73462791145328
"AC093536.2"	2.44113558456907
"AC093582.1"	2.80860610141416
"AC093583.1"	2.83620021554951
"AC093591.2"	1.9756539511226
"AC093599.2"	3.32123005063325
"AC093627.4"	3.97389676705511
"AC093627.7"	4.53351377590769
"AC093642.2"	2.31773502786868
"AC093671.1"	2.52407293544526
"AC093673.1"	4.5141423371601
"AC093690.1"	2.89340344411456
"AC093714.1"	2.46274070270714
"AC093726.2"	3.42524417151225
"AC093775.1"	2.31695451772344
"AC093797.1"	3.63317559543907
"AC093802.2"	3.05579951735739
"AC093831.2"	2.64709301024514
"AC093849.1"	2.45754001918017
"AC093849.2"	3.33210120667847
"AC093849.4"	2.86356451797094
"AC093866.1"	4.34419380427665
"AC093895.1"	2.48883495541364
"AC093908.1"	2.4581797748402
"AC093909.4"	2.35692620133869
"AC093909.6"	6.4655745864962
"AC093915.1"	2.39012739930701
"AC095038.4"	2.50033607875052
"AC095057.3"	2.82134801350658
"AC096541.1"	2.56867707648712
"AC096564.1"	2.55868262725175
"AC096576.6"	2.51795223112574
"AC096586.1"	2.70386835795413
"AC096637.2"	7.21458080159213
"AC096642.1"	2.12705978146948
"AC096644.3"	4.23815803191923
"AC096656.1"	2.83471168724008
"AC096677.2"	3.71070737683258
"AC096719.1"	2.75076049635367
"AC096734.1"	2.95961136874852
"AC096734.2"	4.67519627699818
"AC096736.2"	2.49636496059775
"AC096736.3"	2.0347888526658
"AC096746.1"	2.32275851309812
"AC096772.1"	5.53053194447991
"AC096887.2"	2.94897670934827
"AC096921.2"	3.54080493821967
"AC097359.2"	3.27221686586019
"AC097375.3"	2.35755775196015
"AC097381.1"	4.38945588366217
"AC097382.2"	6.85552578970703
"AC097382.3"	3.49506104507757
"AC097448.1"	5.02369777672344
"AC097468.1"	2.6852069827115
"AC097468.3"	4.91825561056337
"AC097534.1"	5.6942261783769
"AC097537.1"	2.45682142232428
"AC097639.1"	3.04565203515821
"AC097652.1"	2.803378578988
"AC097709.1"	2.34346570110339
"AC098483.1"	9.59685124789124
"AC098484.2"	2.44875725294796
"AC098487.1"	3.4602274551249
"AC098588.3"	3.16451545800065
"AC098657.2"	2.56869823177792
"AC098818.2"	4.18160938334257
"AC098848.1"	4.92402605091283
"AC098934.2"	4.59133616387424
"AC099063.1"	8.30712377146421
"AC099329.1"	3.01755997132342
"AC099329.2"	3.05652758678577
"AC099342.1"	2.77283150475659
"AC099343.2"	2.86036473478321
"AC099489.3"	4.0348638766949
"AC099494.2"	3.76026780084387
"AC099506.1"	3.11496809517652
"AC099508.1"	3.66424582107654
"AC099518.2"	2.07927455702387
"AC099518.4"	2.50467868907087
"AC099518.5"	3.06092517537307
"AC099521.1"	2.22317046195939
"AC099524.1"	2.72331795110058
"AC099552.4"	2.77272444814746
"AC099668.1"	4.85535951027683
"AC099684.1"	2.82664340628331
"AC099689.1"	5.04475355491762
"AC099778.1"	3.16310984092165
"AC099786.1"	2.96503110297207
"AC099786.3"	2.45256063304109
"AC099850.1"	3.03604499493007
"AC099850.3"	9.74683644733824
"AC100768.1"	2.4659238835478
"AC100774.1"	2.86162845053013
"AC100786.1"	5.49482684832642
"AC100788.2"	2.95124707534923
"AC100791.2"	5.09867717906861
"AC100793.3"	3.82599244958106
"AC100793.4"	2.73596417179759
"AC100797.4"	3.07589531161058
"AC100800.1"	2.58876499535431
"AC100803.3"	4.47404070402493
"AC100810.1"	5.52549319685986
"AC100810.3"	2.52779017785195
"AC100814.1"	2.31053900072047
"AC100821.2"	2.61049878218511
"AC100827.3"	3.94095097866189
"AC100827.4"	3.2957853713418
"AC100830.3"	3.00464595209325
"AC100832.2"	2.23179164431273
"AC100849.1"	2.69228576715426
"AC100858.3"	3.0623800145179
"AC100861.1"	3.42701598532522
"AC102941.1"	3.09801043102238
"AC102945.2"	2.90285585476778
"AC103563.7"	2.45105730075777
"AC103702.1"	4.18875965061513
"AC103702.2"	2.57249009239714
"AC103706.1"	3.42599101842124
"AC103724.3"	3.28988290673883
"AC103740.1"	4.07544941230706
"AC103740.2"	2.84969307937716
"AC103760.1"	3.0176671440301
"AC103796.1"	2.53859649842031
"AC103798.1"	2.21060036500359
"AC103809.1"	2.78421601549907
"AC103810.2"	3.57674565400241
"AC103853.2"	2.72601337839127
"AC103858.1"	5.97903798892237
"AC103923.1"	3.30501950079636
"AC104024.2"	3.09886450765087
"AC104041.1"	2.3450777032298
"AC104051.2"	3.09801043102238
"AC104072.1"	2.32448227029263
"AC104078.1"	2.63275367657257
"AC104083.1"	3.33157808923283
"AC104109.2"	3.30484280612915
"AC104109.4"	3.06390017442085
"AC104116.1"	8.44327604065416
"AC104129.1"	3.75002506477636
"AC104134.1"	4.54354735559553
"AC104365.1"	4.82781533274266
"AC104389.7"	4.74474611035797
"AC104407.1"	2.95222709698738
"AC104417.2"	3.73174643570532
"AC104451.2"	3.83065541127875
"AC104458.1"	2.45833608321761
"AC104459.1"	6.17374246324602
"AC104461.1"	2.53103181401431
"AC104564.5"	3.30412852238219
"AC104574.1"	3.09801043102238
"AC104581.3"	3.44709166045907
"AC104581.4"	6.6112800759327
"AC104590.1"	2.48049194975916
"AC104623.1"	7.11540314707366
"AC104640.1"	2.28267044439323
"AC104653.1"	3.10772079939076
"AC104663.1"	2.22394910658196
"AC104667.2"	4.33803615734164
"AC104695.3"	8.96385144201391
"AC104758.1"	5.40785054489458
"AC104770.1"	2.58062929532041
"AC104794.4"	2.40612601831054
"AC104794.5"	8.23382298197844
"AC104806.2"	2.41083244153695
"AC104823.1"	2.34045481618287
"AC104825.1"	3.43396001887234
"AC104836.1"	2.22640245531841
"AC104841.1"	6.57945087130516
"AC104938.1"	5.94446805407947
"AC104958.1"	2.56305025382634
"AC104964.3"	2.47065803582781
"AC104985.3"	2.22106559630488
"AC105020.1"	3.99737913499475
"AC105020.2"	7.57794203437499
"AC105036.3"	4.37003825217293
"AC105046.1"	3.43554750879283
"AC105052.4"	4.55108738285615
"AC105133.1"	2.251735989261
"AC105206.1"	2.78497027878368
"AC105219.1"	2.70020494912697
"AC105219.2"	3.23367897659822
"AC105230.1"	3.70894930258172
"AC105235.1"	2.82160936149773
"AC105275.2"	2.65335200502978
"AC105285.1"	2.89491088025907
"AC105339.2"	5.50419588843097
"AC105339.5"	2.80079050621866
"AC105383.1"	2.48768792427829
"AC105450.1"	2.35362635197837
"AC105749.1"	5.36637926683423
"AC105760.1"	2.31992876492439
"AC105914.2"	3.05149439736707
"AC106028.3"	2.40140166457587
"AC106038.1"	2.70832493277457
"AC106736.1"	3.02579523710406
"AC106754.1"	2.3901845469315
"AC106785.2"	2.27428435635165
"AC106786.1"	3.62462899007919
"AC106791.1"	2.22077886989137
"AC106793.1"	2.55999134549463
"AC106795.2"	2.22669576318783
"AC106801.1"	3.1873285969002
"AC106820.2"	2.20415672324365
"AC106820.3"	2.97463673842372
"AC106820.4"	3.77242670596783
"AC106865.2"	7.3501339405971
"AC106872.12"	5.38057413522174
"AC106875.1"	2.73544222997788
"AC106876.1"	4.84328336481345
"AC106881.1"	2.10881591138283
"AC106886.2"	4.99066391676793
"AC106886.4"	5.03178630257118
"AC106897.1"	3.62317485517983
"AC107021.2"	2.25779653011121
"AC107027.3"	3.04045189250573
"AC107068.1"	4.32762593104249
"AC107081.1"	9.27318850798351
