"ID_REF"	"GSM1209581"	"GSM1209582"	"GSM1209583"	"GSM1209584"
"AL133334.1"	7.94742664472622	7.83523233371868	7.72142690222969	8.01035861069629
"AL133351.4"	5.45502546591286	5.5378022500276	5.56700136063178	5.46391330064326
"AL133355.1"	5.09269645654163	5.08628408192648	5.07926924158426	5.06659828710841
"AL133371.1"	5.35073745026046	5.28422098341741	5.12457021722244	5.06860121633852
"AL133371.3"	7.44700128351312	7.14084564535675	7.33183366302729	7.41667413508937
"AL133372.2"	5.43874131525893	5.24392514410706	5.38374676113719	5.28041138082872
"AL133373.2"	3.43143009041324	3.50435243241404	3.34526351865601	3.41640951266707
"AL133375.1"	6.3393218758177	6.35456476241427	6.3610281618113	6.52024730966449
"AL133410.1"	3.70210821202536	4.01812101061046	3.7824742185964	3.71803583812732
"AL133410.2"	6.22723070608738	6.44556392746581	6.4162620091313	6.22669479429206
"AL133415.1"	13.254410910891	13.4563283064622	13.2540389530308	13.2278130040623
"AL133457.1"	3.60145884393953	3.67125438058019	3.7507332850024	3.6235578381809
"AL133464.1"	5.58893347518639	5.49682354453362	5.52780885462406	5.54200961487432
"AL133467.3"	6.6357242524828	6.74382775043853	6.60632513532135	6.85264123978508
"AL133477.1"	6.49517180399431	6.4203024587729	6.23930202483949	6.31148639598849
"AL133481.1"	5.90345073975772	6.11719825269742	6.11409197347019	6.043346958721
"AL133482.1"	6.1656563664189	6.02704229129587	5.99351387511815	5.90461692182617
"AL133492.1"	4.89319996342968	4.78542449886383	4.92704977341515	4.82236086184415
"AL133499.1"	5.45742352771124	5.17508164780622	5.49012063373953	5.39271093582061
"AL135744.1"	7.26872052944859	7.1272584134533	7.27138098091864	7.13954712479936
"AL135818.2"	4.84694201044609	4.61994004901918	4.85950302940951	4.75973008370319
"AL135905.1"	4.91813480085167	4.81212594939865	4.9596682772691	4.80965859258297
"AL135908.1"	4.84069840417562	4.72361253959197	4.80725634707332	4.9430163293565
"AL135926.1"	4.83756103921554	5.05484804108931	4.81468937254449	4.81071680649844
"AL135926.2"	11.1885078320508	10.8493095991309	10.9055001183947	10.8632027571818
"AL135960.1"	6.31789216773499	6.59093125606221	6.39821074698231	6.34233439620646
"AL135999.1"	5.51423309598155	5.85103292276463	5.62105408518087	5.58793648055164
"AL136038.3"	4.68100696946307	5.2834838300106	5.15404620499733	5.00684080379981
"AL136040.1"	5.45734801545929	5.21996674382476	5.0234786972628	5.09891608511876
"AL136084.1"	5.47174025564938	5.34414500140761	5.63791475277408	5.55032783083887
"AL136102.1"	4.56641677116021	4.65454085373589	4.64468869272753	4.48069618483311
"AL136114.1"	3.97227407279624	3.91362137814183	4.01122572756372	4.12586297185945
"AL136140.2"	5.61754238382012	5.56752479816785	5.64289188148661	5.63986283831017
"AL136164.3"	3.84414183717956	4.31629326846847	3.68423866890617	3.91215891863386
"AL136169.1"	3.73012005189871	3.86226196349039	3.87861585629189	3.69950636744111
"AL136171.2"	4.05624366487242	4.21599323243998	4.10756634089014	4.0034724148769
