"Sample","MHC","CYT"
"TCGA-UC-A7PI-01A",6.72295967190643,1.65054958085979
"TCGA-C5-A7X5-01A",6.11305437412829,0.525833778755183
"TCGA-DG-A2KJ-01A",7.21992633984283,4.26541108759349
"TCGA-VS-A9V3-01A",7.16876894118017,3.10706770419218
"TCGA-DS-A7WF-01A",7.34984747813669,1.85084468421894
"TCGA-C5-A8XK-01A",6.44038471375278,1.657608399086
"TCGA-EA-A5FO-01A",6.34258521378078,1.49052519359
"TCGA-VS-A9UZ-01A",7.18920601031963,2.73308013377824
"TCGA-EK-A2IP-01A",6.19512999773626,2.59073401273952
"TCGA-VS-A94W-01A",7.71940482167699,3.5274126722021
"TCGA-DS-A1OB-01A",6.79464872918002,1.41463805251716
"TCGA-EA-A410-01A",5.69819573869875,2.91774972558393
"TCGA-EX-A8YF-01A",8.21283621051009,4.42769914902633
"TCGA-EK-A2H0-01A",6.43247887329172,3.08220576871549
"TCGA-VS-A9UV-01A",6.09701734669957,1.8927908782664
"TCGA-LP-A7HU-01A",7.23116412022199,3.43135741051971
"TCGA-VS-A8EI-01A",7.28386828543444,3.89208966951188
"TCGA-BI-A0VS-01A",5.43133541868352,2.45541070516571
"TCGA-DS-A0VM-01A",8.02907763214238,3.33907497594389
"TCGA-IR-A3LB-01A",6.4144217761273,2.51020594907632
"TCGA-VS-A8EC-01A",4.43813279873348,1.02749420978942
"TCGA-VS-A9V2-01A",8.02106917198284,3.81374210530499
"TCGA-EK-A3GN-01A",5.99820233463184,1.03480853371219
"TCGA-IR-A3LA-01A",5.49473135210748,2.30912713779582
"TCGA-C5-A7X8-01A",6.0980765515692,2.35035761186276
"TCGA-EK-A2RL-01A",6.6679294409576,2.21947055476704
"TCGA-C5-A0TN-01A",7.71253572316723,3.05329000814818
"TCGA-FU-A57G-01A",5.10825738439868,1.55125939355162
"TCGA-EK-A2PI-01A",5.79183189980282,1.78207437591848
"TCGA-Q1-A73P-01A",7.05050973147778,2.68194122468922
"TCGA-C5-A1MP-01A",7.04282725548164,3.38354619435546
"TCGA-VS-A8EL-01A",6.57060751338387,5.14962328077976
"TCGA-ZJ-AAXI-01A",6.23500979446069,1.81498826556627
"TCGA-FU-A23K-01A",7.26189054511999,3.61503828400876
"TCGA-Q1-A6DT-01A",5.20395015899139,1.51127841424635
"TCGA-EK-A2H1-01A",7.6901456389945,4.34475992702788
"TCGA-C5-A1M5-01A",7.66379444492985,3.02558389358665
"TCGA-EA-A44S-01A",6.82706538066361,3.32744743175351
"TCGA-EA-A78R-01A",7.7449702871253,2.55939728915801
"TCGA-C5-A7XC-01A",6.53744533535171,4.9238227036895
"TCGA-VS-A9V4-01A",5.51539245230176,0.967237537028657
"TCGA-EK-A2RA-01A",8.00416572960745,4.09319859794625
"TCGA-EX-A1H5-01A",6.06531953862771,2.03106794299433
"TCGA-VS-A953-01A",6.42684168158168,2.91680802347759
"TCGA-MA-AA3Z-01A",8.10575981983621,4.72974861336425
"TCGA-VS-A959-01A",6.85899298942722,2.91066613052429
"TCGA-FU-A3EO-01A",6.44804840322907,2.17553796220576
"TCGA-BI-A20A-01A",7.58859930906728,3.22421031374141
"TCGA-DS-A1OD-01A",7.6931743215602,5.10472644143165
"TCGA-C5-A1M9-01A",7.25377602811536,2.95701938912284
"TCGA-Q1-A6DW-01A",6.44504626176233,4.2075586765841
"TCGA-C5-A3HF-01A",7.15403506469,2.86990793216024
"TCGA-VS-A8Q9-01A",6.86353499085283,2.22113956605223
"TCGA-Q1-A5R2-01A",7.9621021988928,3.67171873153811
"TCGA-VS-A8Q8-01A",7.17854780386952,3.63655254738101
"TCGA-C5-A1BJ-01A",6.74168600336292,2.94765576933368
"TCGA-Q1-A6DV-01A",6.281003805351,2.62279950511615
"TCGA-EK-A3GK-01A",6.18112674993002,3.54165116950095
"TCGA-IR-A3LF-01A",7.13961902680549,2.73944802478699
"TCGA-C5-A1M7-01A",7.36926354594617,2.13295680063168
"TCGA-EK-A2PL-01A",5.52646656681051,2.40192292492903
"TCGA-LP-A4AU-01A",7.05866426621707,3.656973414054
"TCGA-ZJ-AAXJ-01A",6.83623857169592,1.92436968348375
"TCGA-VS-A94Z-01A",7.30012602262902,6.34606342679153
"TCGA-EK-A2GZ-01A",6.75371996740767,3.04142143496906
"TCGA-JW-A852-01A",7.48308229359181,2.35481736414268
"TCGA-VS-A9V5-01A",6.44059036562327,1.85653337765716
"TCGA-ZJ-AAXB-01A",4.76877158967254,1.66206332468331
"TCGA-EK-A2R9-01A",7.1321341868342,3.62888347341225
"TCGA-C5-A3HE-01A",7.37217278257877,5.03037180204267
"TCGA-ZJ-A8QR-01A",7.07151707869413,3.41670370045636
"TCGA-EK-A2RC-01A",7.06627259536573,3.58174149998137
"TCGA-C5-A1ML-01A",7.57525938675292,3.08943240341235
"TCGA-FU-A5XV-01A",4.96060603566904,2.54094007334477
"TCGA-EA-A43B-01A",8.01729763583812,4.62660429168543
"TCGA-MA-AA42-01A",7.60403200621744,6.29478626758703
"TCGA-VS-A9UJ-01A",4.18197067319703,0.529260401429476
"TCGA-VS-A9V1-01A",5.6032005587734,2.70197415964642
"TCGA-JW-AAVH-01A",6.37055392794431,3.07393434425208
"TCGA-VS-A8EJ-01A",7.14789932497094,2.16583097774491
"TCGA-Q1-A73O-01A",7.04691059393486,4.2345322500972
"TCGA-FU-A2QG-01A",7.2353055397837,4.55492994860172
"TCGA-DS-A1O9-01A",7.64684295485218,3.70601184289916
"TCGA-VS-A8QA-01A",7.85579821114756,2.76241928307077
"TCGA-C5-A1MH-01A",7.84192283759598,3.95176467775004
"TCGA-XS-A8TJ-01A",7.57635179677693,2.73424548452393
"TCGA-C5-A1ME-01A",6.41750748991748,3.03267363659956
"TCGA-C5-A2LZ-01A",7.21954939339996,3.94528289841195
"TCGA-GH-A9DA-01A",6.41865192564603,2.91230277243779
"TCGA-VS-A8QH-01A",7.24146068513012,2.03714906294392
"TCGA-VS-A9U6-01A",7.20732800968646,3.18558873545321
"TCGA-C5-A8YQ-01A",5.61580121558412,1.27921711471291
"TCGA-DS-A1OA-01A",7.6743555087542,3.24342720976364
"TCGA-HG-A2PA-01A",7.16051838320351,4.22606529364645
"TCGA-EA-A3QD-01A",7.91131465828145,4.72877406802757
"TCGA-C5-A7UC-01A",5.76394031379743,1.72261840204699
"TCGA-MA-AA43-01A",5.88241158641769,1.37833886813803
"TCGA-Q1-A73R-01A",7.41176379848202,2.85471016180987
"TCGA-PN-A8MA-01A",7.92304650867776,3.26262489383407
"TCGA-C5-A2LV-01A",7.03915999993448,3.16980111871435
"TCGA-VS-A9UQ-01A",6.6288451489228,2.03886784201399
"TCGA-MY-A5BF-01A",7.41257028429362,4.20094243172566
"TCGA-JX-A3Q8-01A",7.8038732286245,4.4419303287193
"TCGA-VS-A9UM-01A",6.76335209103812,3.77978908750988
"TCGA-VS-A8EH-01A",5.60597659855771,2.94352992247701
"TCGA-LP-A4AW-01A",5.86394276330947,1.85478659412461
"TCGA-C5-A1MJ-01A",6.76154820403877,1.4249343001826
"TCGA-UC-A7PD-01A",7.09021202261143,2.25787493812899
"TCGA-EK-A2RK-01A",7.90429711548801,3.32857759312256
"TCGA-Q1-A5R1-01A",6.65083589309568,1.95387601448709
"TCGA-VS-A9U5-01A",5.73925509524953,3.61981461244023
"TCGA-EA-A3QE-01A",6.66751859423813,4.9942496258334
"TCGA-EK-A3GM-01A",6.59401449656671,2.08174379284476
"TCGA-EA-A3HT-01A",6.88042688571246,1.82289144921256
"TCGA-IR-A3L7-01A",5.75070281295645,1.21961242683642
"TCGA-C5-A2LX-01A",6.86288921760761,4.31995134386621
"TCGA-MU-A51Y-01A",7.6547240896655,3.42342922401324
"TCGA-JX-A5QV-01A",7.03682477603981,3.12974009162181
"TCGA-FU-A3HY-01A",5.55855962222696,3.00356599391995
"TCGA-MU-A8JM-01A",5.70225532959386,3.60903005117285
"TCGA-RA-A741-01A",7.57102441170085,4.09857517312173
"TCGA-C5-A3HL-01A",6.35236530993824,2.86232747605988
"TCGA-EK-A2RN-01A",5.43850918094332,0.897089997118935
"TCGA-C5-A901-01A",5.94210734078159,2.31067974041235
"TCGA-VS-A9UI-01A",7.66146393490146,3.26227847065129
"TCGA-VS-A9UY-01A",6.48030280615462,3.01548771569144
"TCGA-C5-A1MF-01A",6.97734676244619,3.44762042316583
"TCGA-VS-A9UL-01A",5.13361598343697,0.339270125170573
"TCGA-ZJ-AAXN-01A",7.09552101016932,4.69127631782599
"TCGA-ZJ-A8QQ-01A",6.7038887552796,2.67079881723262
"TCGA-C5-A8XI-01A",7.29073669171776,4.16765910174111
"TCGA-C5-A8XJ-01A",6.81713137284571,2.9313309309169
"TCGA-EA-A5ZF-01A",6.2014077655068,0.89771848980487
"TCGA-IR-A3LC-01A",6.33116071321949,3.57116391556245
"TCGA-DR-A0ZM-01A",7.69534313417336,4.20810130398136
"TCGA-EK-A2RB-01A",7.15564039842966,3.64247893057794
"TCGA-VS-A8EB-01A",6.17782602192143,5.00989028870071
"TCGA-VS-A94Y-01A",7.08256779342234,3.20792906638944
"TCGA-ZJ-AAX8-01A",7.0509017306444,3.69357781518276
"TCGA-VS-A8QC-01A",6.26377630618799,2.87811936687128
"TCGA-C5-A907-01A",7.85266004736069,3.94165867929951
"TCGA-EK-A2RM-01A",7.128795792129,0.907948683043939
"TCGA-VS-A9UU-01A",6.36093408987238,2.42899729287193
"TCGA-C5-A7UH-01A",4.8540892347846,2.77995077800698
"TCGA-C5-A1M8-01A",5.54122489444527,1.34294095926013
"TCGA-DS-A7WH-01A",5.22097301166161,1.58214275645346
"TCGA-IR-A3LI-01A",6.66086497208977,0.365887645411637
"TCGA-DR-A0ZL-01A",5.2566357579993,1.08412134345065
"TCGA-DS-A0VK-01A",5.49094132593496,1.25887732565415
"TCGA-IR-A3LL-01A",7.62781564973427,4.84369943976887
"TCGA-HM-A3JJ-01A",7.42953678378741,3.405555032155
"TCGA-EK-A2RJ-01A",7.50313100853976,4.81661827020283
"TCGA-FU-A3TQ-01A",5.83540577174013,2.16079015431195
"TCGA-DG-A2KL-01A",7.03646900550086,2.306093093114
"TCGA-C5-A8ZZ-01A",6.34907288420918,0.725618511343085
"TCGA-EA-A5O9-01A",7.83969346029229,2.57432540268643
"TCGA-LP-A5U2-01A",6.95954934238609,3.0899078029282
"TCGA-JW-A5VG-01A",8.0598713248934,5.78982848539726
"TCGA-ZJ-AAX4-01A",6.85871677408286,3.52370454016075
"TCGA-EA-A3HU-01A",7.88421465380872,6.41635747877625
"TCGA-R2-A69V-01A",7.88195056258504,5.65827969585545
"TCGA-DG-A2KM-01A",8.24605355211431,7.25342860463897
"TCGA-EX-A69L-01A",8.19774953011576,4.58845082844085
"TCGA-ZJ-A8QO-01A",6.52923246431953,3.26703166915909
"TCGA-C5-A1BL-01A",6.79525119452211,3.97514793920003
"TCGA-UC-A7PF-01A",8.16915695137072,4.66230412218504
"TCGA-VS-A8EG-01A",6.09158752838633,2.24096778894958
"TCGA-ZD-A8I3-01A",6.27760651205193,1.25558884403863
"TCGA-W5-AA30-01A",5.95544092366347,2.80182034819518
"TCGA-W5-AA38-01A",7.61149768498841,1.31678873422581
"TCGA-YR-A95A-01A",5.99485781546716,1.7085499409606
"TCGA-W5-AA36-01A",6.53301019731209,2.76618461185569
"TCGA-W5-AA2U-01A",6.81942966265847,2.42188661135478
"TCGA-ZH-A8Y2-01A",5.83019341109541,1.09522628478185
"TCGA-3X-AAVB-01A",6.32167287309024,1.95028433041665
"TCGA-W5-AA2Q-01A",6.06842207965069,0.974435092842954
"TCGA-W5-AA2Z-01A",5.68287969508228,4.06703994097816
"TCGA-3X-AAVA-01A",5.50477028878197,2.38522314408354
"TCGA-ZH-A8Y6-01A",5.00843806641354,0.705879560041231
"TCGA-ZH-A8Y1-01A",5.30613422934743,0.962183014318185
"TCGA-ZU-A8S4-01A",7.3332297463671,4.45872234435431
"TCGA-W5-AA2R-01A",7.42482536082271,3.63584928954355
"TCGA-W5-AA2H-01A",7.52338842079895,4.74622892253914
"TCGA-W5-AA39-01A",6.8239205815012,0.986908658477956
"TCGA-W5-AA2O-01A",5.72502679832557,1.85622581932619
"TCGA-3X-AAVC-01A",7.52526869404115,2.91269092508765
"TCGA-3X-AAVE-01A",7.37881668440744,3.07265196860405
"TCGA-W5-AA2X-01A",4.13929154909566,0.330041247798497
"TCGA-ZH-A8Y5-01A",5.52852603719809,0.377921938708806
"TCGA-W5-AA33-01A",5.36891489512111,2.37840875848041
"TCGA-ZH-A8Y8-01A",5.57801148489273,2.0602916574698
"TCGA-WD-A7RX-01A",6.77008640128637,3.50734994999462
"TCGA-W5-AA34-01A",5.81836316283135,2.32219981195337
"TCGA-W6-AA0S-01A",5.77358238139409,1.56949522982959
"TCGA-4G-AAZO-01A",6.77866582081124,2.45174306527802
"TCGA-W5-AA31-01A",5.44286456800339,1.07348590804493
"TCGA-W5-AA2W-01A",7.14217611488392,2.57659921749566
"TCGA-ZH-A8Y4-01A",6.98139616440905,0.930182638526032
"TCGA-W5-AA2T-01A",5.46005976865807,1.88941439000717
"TCGA-4G-AAZT-01A",6.07760981820517,2.51619830561483
"TCGA-3X-AAV9-01A",6.57015286562583,3.70898523932805
"TCGA-W5-AA2I-01A",5.19264339395661,1.88309720977551
"TCGA-W5-AA2G-01A",5.72006503183979,2.10095942423956
"TCGA-DM-A288-01A",5.74759820763341,0.280009523690294
"TCGA-QL-A97D-01A",7.19101376277376,2.75437023807598
"TCGA-CM-6164-01A",6.9454071446326,2.2569840844211
"TCGA-G4-6299-01A",7.15973520515089,3.9686994620957
"TCGA-F4-6463-01A",5.99423526533203,2.51284982032735
"TCGA-AZ-4615-01A",7.45103048511714,4.40920167557416
"TCGA-AA-3549-01A",6.87763607581056,2.28971404844042
"TCGA-AY-4071-01A",7.11931474221852,3.05580304552551
"TCGA-CM-4752-01A",7.55702163436966,2.69291443687844
"TCGA-DM-A1D9-01A",6.04508520386883,0.967627892176711
"TCGA-AA-3688-01A",6.70810162043762,1.66834747519935
"TCGA-AA-3854-01A",6.23037909302271,1.34490831953876
"TCGA-A6-3809-01A",6.97761315089775,3.71806224328891
"TCGA-CM-6165-01A",6.47295993649256,1.66963474651796
"TCGA-CM-4751-01A",7.23743273706851,3.03951878520009
"TCGA-A6-5659-01A",5.95371907683937,1.30343091061681
"TCGA-AA-3494-01A",5.49354037916381,1.71863558096817
"TCGA-CM-4750-01A",7.31012685384257,1.97237372028767
"TCGA-G4-6625-01A",7.75664946986115,3.40636216239859
"TCGA-DM-A0XF-01A",6.50983866272207,2.0227780743534
"TCGA-AA-3529-01A",5.57172113642344,1.46209541178692
"TCGA-AA-3949-01A",7.72380043111514,5.54172049558356
"TCGA-AA-3848-01A",6.71742479156673,1.23219558380203
"TCGA-CA-6715-01A",5.65796127459519,1.53702411808041
"TCGA-AA-3818-01A",6.18966569797246,1.89638866115064
"TCGA-AA-3710-01A",7.6712509439302,4.6069126493278
"TCGA-AA-3950-01A",6.64332498526971,3.92586963912601
"TCGA-AA-A00N-01A",6.49779321711923,1.93160543761483
"TCGA-A6-6138-01A",8.11829681419482,3.61944214063053
"TCGA-DM-A28E-01A",6.46147124191821,0.757562883328272
"TCGA-D5-6538-01A",4.8640881725752,0.792245839638962
"TCGA-AA-A00K-01A",6.24846941755041,1.80196420267455
"TCGA-AA-3715-01A",7.69437339202839,4.09086711957964
"TCGA-AA-3506-01A",6.68142292800695,2.3228173998554
"TCGA-AU-3779-01A",7.17290737837681,1.85990228679204
"TCGA-CK-5916-01A",6.28660894040776,5.03170120809411
"TCGA-QG-A5Z1-01A",4.79267552681152,0.675456657608816
"TCGA-AD-6890-01A",6.87714110283492,2.22446741603686
"TCGA-A6-2685-01A",6.8409795703842,1.88429613712958
"TCGA-AA-A00W-01A",6.61320835198874,1.54696969996509
"TCGA-CK-5914-01A",7.54616327388779,2.80523144390081
"TCGA-A6-2686-01A",6.27835536324862,4.22113968073285
"TCGA-CA-5255-01A",6.46042372530045,0.748605711960007
"TCGA-A6-A5ZU-01A",6.35299490986812,2.89049290603787
"TCGA-NH-A50V-01A",6.01242696586435,1.90050228259562
"TCGA-QG-A5YX-01A",6.49747156307266,0.752786190893926
"TCGA-A6-2677-01A",5.67013652690641,1.01335872554705
"TCGA-CA-6717-01A",5.64325872825104,2.86169419372868
"TCGA-A6-6649-01A",6.25512066951347,2.07886978141467
"TCGA-NH-A6GC-01A",6.39054624312651,1.46181862177922
"TCGA-AA-3562-01A",6.36649129107577,1.71490793048842
"TCGA-A6-4105-01A",6.76769968093393,3.33636477688668
"TCGA-A6-6141-01A",6.2684904820577,2.69865011800088
"TCGA-AA-A00R-01A",7.34267914387263,5.58064925272091
"TCGA-AZ-4684-01A",6.63642297227924,2.38372067279239
"TCGA-CK-6747-01A",6.53955767500477,1.76605972618335
"TCGA-AU-6004-01A",7.43993109545746,2.66715224477781
"TCGA-QG-A5Z2-01A",7.37445639427336,2.84539325947824
"TCGA-A6-6780-01A",7.4294734021225,4.31015691240998
"TCGA-F4-6459-01A",5.63060591778745,1.52236349593332
"TCGA-AA-3970-01A",6.61130910097178,2.66183308214567
"TCGA-NH-A8F7-01A",5.52437571130159,0.632623069466682
"TCGA-G4-6321-01A",6.90881298976363,3.49442418850283
"TCGA-AY-6196-01A",7.0023455938476,4.03579426380037
"TCGA-AA-3524-01A",6.58002182719262,2.93147927213464
"TCGA-DM-A1D0-01A",4.97929396480857,1.00376016321465
"TCGA-G4-6307-01A",5.06838072970585,0.521429057834252
"TCGA-DM-A1HB-01A",5.40117506534173,0.806817933564344
"TCGA-AA-3697-01A",6.80187162311617,2.10385531694321
"TCGA-CM-6679-01A",6.3792780640514,1.59276178780272
"TCGA-AY-6197-01A",6.91118913602122,2.41535703684525
"TCGA-AA-3672-01A",7.54852336833386,3.47290268395181
"TCGA-AA-3684-01A",6.93414193763139,2.21517617292318
"TCGA-AZ-4323-01A",6.36283837581606,3.26729339470188
"TCGA-AA-3971-01A",7.1175509331939,2.61917718362073
"TCGA-AA-3989-01A",6.64849685249315,2.6403937287258
"TCGA-AA-A00D-01A",7.6271610563259,4.25052226637051
"TCGA-AD-6548-01A",7.21192698741618,3.08651402395026
"TCGA-D5-6539-01A",6.34783198993736,2.25378961776039
"TCGA-G4-6302-01A",6.3271189078289,2.30631514613154
"TCGA-A6-2679-01A",7.3582449412822,3.32109384624702
"TCGA-A6-2674-01A",6.81644011757989,2.89696831317897
"TCGA-AZ-4614-01A",6.33498672816338,2.09708917702075
"TCGA-NH-A5IV-01A",5.461528141526,4.24659787454616
"TCGA-A6-5664-01A",5.78092782311786,2.92225454271493
"TCGA-AZ-4315-01A",6.30823408175367,2.6600677103615
"TCGA-F4-6806-01A",6.74830148458646,1.72324382961939
"TCGA-AA-3510-01A",7.12997677115821,2.5685175529911
"TCGA-AY-A71X-01A",6.32435271844647,0.746904113910309
"TCGA-AA-3488-01A",5.84281500354188,1.5041633134355
"TCGA-DM-A28F-01A",6.28543814657127,1.48770541659013
"TCGA-G4-6293-01A",6.86215222605995,2.99670434267986
"TCGA-5M-AAT4-01A",5.68322701331876,0.848887375243132
"TCGA-D5-6533-01A",6.75186121527895,1.60619739224044
"TCGA-A6-5657-01A",6.4292291128048,1.9984735963597
"TCGA-AA-3941-01A",6.29147479008857,2.05228601224085
"TCGA-DM-A28K-01A",7.08417831762965,1.06376711336325
"TCGA-CM-5344-01A",5.85117126206127,1.41044631149082
"TCGA-AA-3517-01A",6.35313045910951,2.3789567943683
"TCGA-G4-6309-01A",6.4499132087053,2.24116818574073
"TCGA-AY-6386-01A",6.61167380505054,1.75274088309303
"TCGA-AA-3678-01A",6.32512939223193,2.37984635398887
"TCGA-AA-A01X-01A",5.15984248731358,0.851088592850682
"TCGA-AA-3821-01A",7.22670230069815,2.67511848992795
"TCGA-CM-6677-01A",6.57847871633728,2.12948921909423
"TCGA-CM-5861-01A",7.17215911859991,1.78863591189544
"TCGA-D5-6923-01A",6.17241641536861,1.12819625028694
"TCGA-F4-6703-01A",7.23794119511748,4.16092980211259
"TCGA-AZ-6605-01A",6.66406764000547,2.34009819653092
"TCGA-NH-A6GB-01A",6.87751745434645,3.83910929008179
"TCGA-CM-5349-01A",5.74854808732239,1.1637204598567
"TCGA-NH-A50U-01A",6.43511464903931,0.835806917387232
"TCGA-AA-3530-01A",6.34347324488215,1.83791311887632
"TCGA-G4-6627-01A",6.8144228599367,3.16919814364672
"TCGA-DM-A28G-01A",5.10433772290083,1.49380060679947
"TCGA-D5-6537-01A",6.33008353517053,1.8327429205324
"TCGA-D5-5539-01A",6.17217859399449,1.16833535909479
"TCGA-CM-6163-01A",6.58847512176586,2.3581847821638
"TCGA-CM-4744-01A",7.84357973265766,3.28103380143437
"TCGA-AA-A004-01A",6.92783066227082,3.35087466726888
"TCGA-A6-3808-01A",6.75884057046702,2.22245597300762
"TCGA-AA-A010-01A",5.64600592121041,2.7964241354891
"TCGA-AA-A02J-01A",5.54437046314738,0.678051749055612
"TCGA-AA-3837-01A",6.22821997763247,1.54641720913736
"TCGA-CA-5256-01A",6.0644106712391,2.38995909149224
"TCGA-CM-6167-01A",6.03497643987281,2.23529000746314
"TCGA-4N-A93T-01A",6.15548086741432,0.789777940095384
"TCGA-AA-3521-01A",6.17761151690835,1.50245237218625
"TCGA-CA-5797-01A",6.61504184434417,1.94201386149104
"TCGA-CM-6166-01A",5.23749121046381,0.791934139907868
"TCGA-CK-4951-01A",7.09319425213739,3.85361235768083
"TCGA-CA-6719-01A",6.47551126612748,1.88789200702793
"TCGA-AA-A02R-01A",7.68502350903972,4.02209073408395
"TCGA-AA-A02O-01A",5.99096763797487,1.36922122807202
"TCGA-A6-5666-01A",5.85755888790426,1.14960046253329
"TCGA-AY-5543-01A",7.00421791276274,2.16905309306964
"TCGA-AA-3845-01A",7.5424515888691,4.17780570617303
"TCGA-F4-6704-01A",6.8709250560094,2.27684988918527
"TCGA-AA-3856-01A",7.12216500401889,2.80194931530359
"TCGA-AA-A00Q-01A",6.2743592585891,1.48234842102967
"TCGA-AA-A00F-01A",5.88999955871973,1.90906330340662
"TCGA-D5-6920-01A",6.63826522531293,2.67758946701319
"TCGA-AA-3815-01A",6.93952705903217,4.59046653583921
"TCGA-D5-5538-01A",6.85157367297802,2.26758848721539
"TCGA-AA-3867-01A",5.56041088360221,1.34890756013594
"TCGA-A6-6782-01A",6.36637538415485,2.77180595852839
"TCGA-A6-6654-01A",6.68273419950376,3.01047745560296
"TCGA-AA-A01D-01A",5.82118249678145,1.62088960953656
"TCGA-G4-6311-01A",6.44254444002984,1.01332812845935
"TCGA-A6-3807-01A",7.63655640290664,2.23990855515086
"TCGA-AZ-5403-01A",5.6140093972858,1.0072056847852
"TCGA-AD-6888-01A",5.92987709668244,1.6947946853885
"TCGA-G4-6628-01A",7.5283351021901,4.92763955131988
"TCGA-DM-A1D6-01A",6.07710284108629,0.441742747477793
"TCGA-CM-5341-01A",6.84300766822037,2.44777191531837
"TCGA-AA-3862-01A",7.34929251247206,2.77290608094095
"TCGA-AA-3939-01A",6.09759764558039,1.65181771527124
"TCGA-AA-3514-01A",5.65451336975686,0.949521200127346
"TCGA-AA-3660-01A",6.48830764840071,2.39475175129028
"TCGA-AA-3833-01A",6.34190056809102,2.67221202437703
"TCGA-AA-A01P-01A",7.81823345478327,3.97217761533238
"TCGA-AA-A00Z-01A",6.32936686547241,1.42388776727187
"TCGA-CM-5863-01A",6.09176122308228,1.4506236055996
"TCGA-AZ-6598-01A",5.95233897007574,4.28105044807718
"TCGA-AA-3679-01A",6.75497054130377,3.32816120499076
"TCGA-G4-6304-01A",6.79983706739392,2.30092724255828
"TCGA-DM-A285-01A",5.31532012347372,0.373867144206283
"TCGA-G4-6294-01A",6.43018094260256,1.24518339001621
"TCGA-A6-4107-01A",6.45651273910479,1.32327899458765
"TCGA-DM-A1D4-01A",6.19889971905236,1.75859277957196
"TCGA-CA-6716-01A",5.32530562632922,0.420224238123717
"TCGA-CK-4952-01A",5.36895389407297,1.29787284507814
"TCGA-AA-A01V-01A",6.69252356343025,2.8467497032831
"TCGA-AA-3844-01A",7.04780449285798,2.64140056429309
"TCGA-D5-6541-01A",6.44343726547767,2.18895565136794
"TCGA-AA-A01G-01A",6.48245149042667,2.31106754610169
"TCGA-AA-3870-01A",6.72403918196779,3.18460387068401
"TCGA-D5-6532-01A",6.84800112345743,1.06860022425654
"TCGA-CM-6169-01A",7.01828232156416,3.39013738943558
"TCGA-D5-5541-01A",6.37416812635566,2.27843924753266
"TCGA-DM-A1DB-01A",6.22827226816595,2.08434727178955
"TCGA-AA-A00A-01A",6.91883947139574,3.4881040816778
"TCGA-D5-6530-01A",6.51399792268917,4.21506340087161
"TCGA-A6-2684-01A",6.96397476028255,1.94524603681004
"TCGA-AA-3855-01A",6.75615941119977,2.57864086381162
"TCGA-CM-5868-01A",6.45915834929126,1.17838658513082
"TCGA-AA-3519-01A",6.95251501349483,1.6693863058131
"TCGA-AA-3526-01A",7.44967299334596,2.67188792997698
"TCGA-DM-A28M-01A",6.53497456394701,1.16233802599468
"TCGA-D5-6926-01A",6.46883288398978,1.92553121667921
"TCGA-AA-3534-01A",4.95653747673397,1.41592583315329
"TCGA-G4-6317-01A",6.06109796288746,1.21853244159043
"TCGA-AA-A03J-01A",7.44184694631091,2.76911338863663
"TCGA-CM-6680-01A",6.82602810766546,2.33937351401722
"TCGA-AA-A01K-01A",6.48364326420437,2.10714378785851
"TCGA-AA-3984-01A",6.07861444722346,3.11367900596383
"TCGA-D5-6536-01A",6.25579862577293,1.56534259638642
"TCGA-AD-A5EK-01A",5.80570811380172,1.83909338298877
"TCGA-AA-3663-01A",5.81807625767528,1.87773170332701
"TCGA-AZ-6607-01A",6.00560528422839,3.05811319217408
"TCGA-AA-3520-01A",6.90581284089208,1.52338096709084
"TCGA-AA-3543-01A",6.97420233603004,3.86577029411185
"TCGA-AZ-5407-01A",5.7548800644694,2.39331646530271
"TCGA-G4-6314-01A",5.76220195325313,1.41560794743411
"TCGA-CM-5348-01A",6.97087545760882,2.23606977313468
"TCGA-CK-6751-01A",6.81466112222776,2.14366708905875
"TCGA-D5-6929-01A",6.59870546308216,2.20592705243966
"TCGA-AA-3675-01A",6.24117079866764,1.08235405659956
"TCGA-A6-2681-01A",6.58522896523316,1.82502867838575
"TCGA-AA-3869-01A",6.75615476417103,2.50833199419195
"TCGA-DM-A282-01A",5.78647666645639,0.660685960397795
"TCGA-D5-7000-01A",6.91260150876583,2.07459177852866
"TCGA-AM-5821-01A",7.28875096204422,4.01680712736506
"TCGA-G4-6298-01A",4.80688894715454,0.510232439997352
"TCGA-AA-A01S-01A",6.21042176568156,0.306361993939403
"TCGA-NH-A8F8-01A",6.45777750428077,1.21393367266496
"TCGA-AA-3966-01A",6.20667856726938,3.94899846127263
"TCGA-AA-3516-01A",8.13984469653465,2.82431919845411
"TCGA-A6-2676-01A",8.19759235225408,4.73828670831581
"TCGA-AA-3846-01A",7.19458687798112,2.94397312870078
"TCGA-AA-3544-01A",7.12814504887821,3.71253948929732
"TCGA-AA-3956-01A",6.29077255436443,2.11501394118163
"TCGA-AA-3532-01A",7.6962429034374,2.81026639407274
"TCGA-AA-3955-01A",6.34952982777141,2.44571598553282
"TCGA-CK-5912-01A",6.70138756395893,1.04931614114101
"TCGA-AD-6895-01A",7.75283018879678,4.14396646096034
"TCGA-AA-3556-01A",7.08012821117416,2.6321204901323
"TCGA-CM-6678-01A",5.62546222137797,1.06387941919795
"TCGA-AA-3851-01A",7.04300480759415,1.72971031740192
"TCGA-CM-5860-01A",7.20047694492079,1.55298044341524
"TCGA-A6-5661-01A",6.80986043105065,2.05870650452444
