symbol,PVal,HR,BB3,BB4,P_adj
CXCL9,0.0106111139300802,0.926852828200705,0.874393528369113,0.982459427331222,0.0448837922559715
CXCR5,0.00255832889221114,0.0399434403392797,0.00492826902152728,0.32374012440643,0.01518491987635
CXCR6,0.00034065265345333,0.726322083303021,0.60974538148334,0.86518698577146,0.00505621757796374
EOMES,0.000828681476176232,0.606627611513259,0.452535949005166,0.813188565149948,0.00869795922891631
GPR171,0.000302841305239811,0.641717448925184,0.504462026269112,0.816317706410204,0.00505621757796374
GPR174,0.000715881724929814,0.565859833451833,0.406871249154463,0.786974630868003,0.00849820886368296
GZMA,0.0343690943658777,0.90917829265006,0.832419430459543,0.993015224752436,0.110945848479324
GZMK,0.00224684021904786,0.802553990068438,0.696945616979256,0.924165230805865,0.0144195879134225
ICAM3,0.000924307304939094,0.654149712052691,0.508884478503257,0.840882093785221,0.00869795922891631
IL9R,0.0067249164793448,0.472787694916966,0.2750351909237,0.812725832335065,0.0301801129804742
KIR3DL1,0.00355963400333184,0.0099698652714359,0.000449731159270581,0.221016959758354,0.0183479205451145
KLRC4-KLRK1,0.000109544907301173,0.0941738465606117,0.0284487900270348,0.311743078267783,0.00366477508062106
MAST4,0.0193507363755912,0.806294527462369,0.67317853241851,0.965733210000219,0.0719300099617934
MZB1,0.00140213584050324,0.879200538249429,0.812419570727411,0.951470907779799,0.0106314445172539
NKG7,0.00924651950521257,0.885982710905866,0.808789256934177,0.970543756972765,0.0395665020688166
P2RY10,0.00092869479184199,0.692878942115236,0.557624292198655,0.860940305404948,0.00869795922891631
RHOH,0.00385499897949058,0.688595000979002,0.534644200947241,0.886875934562061,0.0194334195130484
SEPTIN1,0.000165519481231337,0.692638390858416,0.572153355476781,0.838495371736756,0.00397406452690885
SIGLEC6,0.0171130461232953,0.37762954298218,0.169588925364686,0.840880802954986,0.0649237213749759
SLAMF1,0.000181664736818333,0.58478680784834,0.441567575840377,0.774458156223573,0.00397406452690885
SLAMF6,0.000100408349952286,0.711934073201244,0.599907715441886,0.844880156628047,0.00366477508062106
SLC30A10,0.00141559994930827,2.92497091946196,1.51308251273263,5.65432143171559,0.0106314445172539
SLFN14,0.00848616010558453,0.000268696051295592,5.89304047604589e-07,0.122513273539038,0.0371774633197036
TARP,0.0121412795289627,0.25802079019711,0.0895104691572313,0.743764710438485,0.0502021445691942
TENT5C,0.0197051958582523,0.873495076047024,0.77963285370365,0.978657638981979,0.0725151207583685
TESPA1,0.00087645983453419,0.534870115462751,0.369980276866806,0.77324673314445,0.00869795922891631
TNFRSF13B,0.0012988465646539,0.396460918791478,0.225602994697275,0.696716195367426,0.0103907725172312
TRAT1,0.00354440594343095,0.630155298128399,0.462011207033184,0.859493652349369,0.0183479205451145
TXK,0.0008358690156896,0.265444945770397,0.121904013617032,0.578004096373776,0.00869795922891631
ZAP70,1.5114459799724e-06,0.614541843818589,0.503948292802288,0.749405610055548,0.000484631755710669
ZBTB32,0.00227389681044697,0.573677218839368,0.40149654601026,0.819697092504658,0.0144195879134225
ZNF80,0.00254197344487317,0.0624101272952987,0.0103024746449344,0.378066835712185,0.01518491987635
ANTKMT,0.0143345341929505,0.776203696534097,0.633743682635452,0.950687470378728,0.0573381367718018
BATF,6.1630271110056e-05,0.767506731431345,0.674317729967787,0.87357421674285,0.00366477508062106
CCR2,0.0312790542981656,0.739046544119848,0.561237076491048,0.973189080433467,0.104642654379318
CCR5,0.00474710806520953,0.807374406849357,0.695944926237725,0.936645139952767,0.0221131109873051
CCR7,1.53372202964838e-05,0.73385357298246,0.637808720950858,0.844361403174693,0.00188136568970201
CD2,0.000433477888805064,0.832067564956022,0.75108190522002,0.921785530765825,0.0059081430770468
CD3E,0.000215981767766785,0.806999023443129,0.72033710235349,0.904087019411335,0.00397406452690885
CD8A,0.00418144155685793,0.844851851477257,0.752793119606616,0.948168404245702,0.0207941958503205
CFLAR,0.0202612974110855,0.724300128290583,0.551634212989756,0.951011854392536,0.0736441087962525
CIITA,0.0127158663709912,0.823898434061315,0.7074541189594,0.959509050066953,0.0519937647169417
CTSW,0.0019382859694976,0.817418528770248,0.719580520581673,0.928559114742015,0.013118256199696
GZMH,0.0108065164805374,0.870074318175557,0.781768909368995,0.968354343689233,0.0451908871004291
HLA-DRB5,0.0316502162856178,0.913879914640643,0.84181241603469,0.992117106466118,0.104930446784751
IL12B,0.0239971184971578,0.251668860893831,0.0759546149905177,0.833882385573353,0.0834285418612589
IL21R,0.00180917488929361,0.721325626910082,0.587499230908168,0.885636325400659,0.0125618180992462
IQGAP1,0.0390212786918372,1.25031786081299,1.01132010826866,1.54579617302802,0.122733594517915
