symbol,PVal,HR,BB3,BB4,P_adj
P2RY10,0.00616677130055731,0.466124512077336,0.269942105852295,0.804883921585098,0.041597675500123
P4HA3,0.000196980259967271,1.72502941179415,1.29458576657217,2.29859353346209,0.0182699191119644
PRKCH,0.0227089034867768,0.649022005131535,0.447456385709148,0.941386862715963,0.0861275512468592
SLFN12L,0.00667135229094655,0.282075846786247,0.113048536798628,0.70382851112801,0.0437638649083908
TBX21,0.00538265727129564,0.446381395916729,0.252943924348383,0.787749107371833,0.0408217682865712
TCL1A,0.0110897330035863,0.2739715995207,0.100877157145229,0.744077643225699,0.0560814850903747
TM9SF1,0.00987661564472877,2.18869857417921,1.20716552090141,3.96830539447236,0.0538856530028584
TPGS1,0.0193668290849622,1.81416998913631,1.10119109836593,2.98877529464842,0.0756325641107471
XCL2,0.0428996080353544,0.724158822668224,0.52984430746302,0.989736028229065,0.12712735206162
ZBTB32,0.00108269867911737,0.198045101814846,0.0749922060119628,0.523012516081951,0.0252376684916447
ZBTB41,0.0383282484366816,1.78214240557192,1.03155334019423,3.07888252597742,0.119493951008478
ANKRD13A,0.00728421367369046,0.504038833798912,0.305601856399052,0.831327233973425,0.0443023487367075
APOBEC3D,0.00149472401259491,0.632130458725798,0.476288118059088,0.838964697413079,0.0290708581094265
APOBEC3F,0.000958050874287197,0.505760574609271,0.33747840889841,0.757955922762753,0.0252376684916447
APOBEC3G,0.00265126655337743,0.66443697269584,0.50894649313727,0.867432031929023,0.0373802554192873
CCL19,0.0110582137394195,0.836084239180582,0.728241233614741,0.959897383915481,0.0560814850903747
CD200R1,0.0229828236480837,0.474120189506701,0.249173485258045,0.90214235220524,0.0861275512468592
CD247,0.00697584888526272,0.652908722849855,0.47901781953947,0.889924723016078,0.0443023487367075
CD27,0.00074169164990127,0.650478245694726,0.506674632189666,0.835095979235248,0.0252376684916447
CD8A,0.00316369659162781,0.729962949563295,0.592271346342839,0.89966518053822,0.0389093783824508
CD8B,0.0145236043024884,0.765820703175866,0.618307678725952,0.948526711848778,0.0641459190026571
CLEC10A,0.0272707669037444,0.696849216598086,0.505678740769893,0.960291172086937,0.0939217588965613
CLEC2D,0.00153620105814851,0.460452383560515,0.284963575993321,0.744012271700045,0.0290708581094265
CPLX1,0.00921690569795364,1.44817702080518,1.09589961410614,1.91369415281595,0.0518101820294061
CR1L,0.0481210000483217,0.263471345336121,0.0701866450240866,0.989036444032951,0.136566721876617
CYP4B1,0.013212986415424,0.829222648454921,0.715062209599764,0.961608922243932,0.0604506250942057
FAM222A,0.00575075592770367,0.588434617822436,0.403879806052003,0.857322634762415,0.0410294317149627
FNDC3B,0.000563454098411717,1.91586746013772,1.32400007025099,2.7723171677164,0.0252376684916447
GFI1,0.0467599252345644,0.657561944668582,0.434993915799065,0.994008640976161,0.134480095054445
GPR171,0.00509464662107585,0.591986498109614,0.410193893139329,0.854347224094456,0.0408217682865712
GZMK,0.00594067938253116,0.694486821531622,0.535621835193449,0.900471029353947,0.0415847556777181
HEATR9,0.0103290023085203,0.00298200970805783,3.50304552849453e-05,0.253847168888289,0.055148282850224
HLA-DRA,0.0164125695436551,0.841218503079974,0.730424779397785,0.968817857613687,0.0668119333982463
